Geo ID,Geographic Area Name, Total population,Median age,5 to 9 years,10 to 14 years,15 to 19 years,20 to 24 years,25 to 29 years,30 to 34 years,35 to 39 years,40 to 44 years,45 to 49 years,50 to 54 years,55 to 59 years,60 to 64 years,65 to 69 years,70 to 74 years,75 to 79 years,80 to 84 years,85 years and over,Percent Under 5 years,Percent 5 to 9 years,Percent 10 to 14 years,Percent 15 to 19 years,Percent 20 to 24 years,Percent 25 to 29 years,Percent 30 to 34 years,Percent 35 to 39 years,Percent 40 to 44 years,Percent 45 to 49 years,Percent 50 to 54 years,Percent 55 to 59 years,Percent 60 to 64 years,Percent 65 to 69 years,Percent 70 to 74 years,Percent 75 to 79 years,Percent 80 to 84 years,Percent 85 years and over
8600000US95503,95503,25972,40.8,1478,1687,1738,1319,1408,1541,2002,1874,1467,1368,1688,1922,1553,1361,943,542,643,5.5,5.7,6.5,6.7,5.1,5.4,5.9,7.7,7.2,5.6,5.3,6.5,7.4,6,5.2,3.6,2.1,2.5
8600000US95511,95511,262,53.4,15,15,0,0,40,10,14,13,13,31,59,0,26,17,0,0,9,0,5.7,5.7,0,0,15.3,3.8,5.3,5,5,11.8,22.5,0,9.9,6.5,0,0,3.4
8600000US95514,95514,140,31,0,0,0,0,0,36,43,0,0,0,0,6,16,0,2,0,2,25,0,0,0,0,0,25.7,30.7,0,0,0,0,4.3,11.4,0,1.4,0,1.4
8600000US95519,95519,19763,36.3,1339,990,1177,2000,1196,1453,1223,1295,1096,923,999,1560,1099,838,613,307,250,7.1,6.8,5,6,10.1,6.1,7.4,6.2,6.6,5.5,4.7,5.1,7.9,5.6,4.2,3.1,1.6,1.3
8600000US95521,95521,21068,28,638,859,2223,5010,1937,1339,1052,1032,983,693,922,1132,1076,821,320,66,326,3,3,4.1,10.6,23.8,9.2,6.4,5,4.9,4.7,3.3,4.4,5.4,5.1,3.9,1.5,0.3,1.5
8600000US95524,95524,1668,54.5,66,75,51,57,49,88,109,112,65,132,184,150,204,85,77,72,54,2.3,4,4.5,3.1,3.4,2.9,5.3,6.5,6.7,3.9,7.9,11,9,12.2,5.1,4.6,4.3,3.2
8600000US95525,95525,1401,50.3,65,21,15,74,159,168,66,59,32,56,128,227,96,108,42,14,37,2.4,4.6,1.5,1.1,5.3,11.3,12,4.7,4.2,2.3,4,9.1,16.2,6.9,7.7,3,1,2.6
8600000US95526,95526,196,62.7,0,2,6,0,9,5,5,3,2,25,13,65,30,10,13,0,0,4.1,0,1,3.1,0,4.6,2.6,2.6,1.5,1,12.8,6.6,33.2,15.3,5.1,6.6,0,0
8600000US95527,95527,499,60.4,6,6,0,32,3,13,0,24,18,51,68,114,45,17,48,27,13,2.8,1.2,1.2,0,6.4,0.6,2.6,0,4.8,3.6,10.2,13.6,22.8,9,3.4,9.6,5.4,2.6
8600000US95528,95528,1437,39.8,111,98,77,88,55,83,119,64,74,107,122,97,125,55,32,16,17,6.8,7.7,6.8,5.4,6.1,3.8,5.8,8.3,4.5,5.1,7.4,8.5,6.8,8.7,3.8,2.2,1.1,1.2
8600000US95531,95531,23737,38.2,1236,1761,1391,1105,1901,1797,1736,1463,1400,1399,1972,1435,1217,1026,478,506,521,5.9,5.2,7.4,5.9,4.7,8,7.6,7.3,6.2,5.9,5.9,8.3,6,5.1,4.3,2,2.1,2.2
8600000US95536,95536,2899,45.3,124,270,174,115,123,117,148,201,136,159,222,256,217,163,123,78,117,5.4,4.3,9.3,6,4,4.2,4,5.1,6.9,4.7,5.5,7.7,8.8,7.5,5.6,4.2,2.7,4
8600000US95537,95537,251,60.4,0,0,0,0,0,0,83,0,0,0,0,111,57,0,0,0,0,0,0,0,0,0,0,0,33.1,0,0,0,0,44.2,22.7,0,0,0,0
8600000US95540,95540,14196,40.1,1039,966,1052,890,753,833,747,897,744,914,1087,904,789,579,327,249,630,5.6,7.3,6.8,7.4,6.3,5.3,5.9,5.3,6.3,5.2,6.4,7.7,6.4,5.6,4.1,2.3,1.8,4.4
8600000US95542,95542,1871,48,65,37,129,53,172,113,34,182,201,60,122,200,180,166,76,0,25,3,3.5,2,6.9,2.8,9.2,6,1.8,9.7,10.7,3.2,6.5,10.7,9.6,8.9,4.1,0,1.3
8600000US95543,95543,705,51.8,25,38,75,65,0,36,0,21,21,115,9,74,124,22,16,24,28,1.7,3.5,5.4,10.6,9.2,0,5.1,0,3,3,16.3,1.3,10.5,17.6,3.1,2.3,3.4,4
8600000US95545,95545,118,48.3,0,0,3,10,10,20,8,3,8,17,0,7,10,8,5,9,0,0,0,0,2.5,8.5,8.5,16.9,6.8,2.5,6.8,14.4,0,5.9,8.5,6.8,4.2,7.6,0
8600000US95546,95546,3466,30.7,308,318,220,335,189,178,234,83,144,310,161,238,190,89,51,72,21,9.4,8.9,9.2,6.3,9.7,5.5,5.1,6.8,2.4,4.2,8.9,4.6,6.9,5.5,2.6,1.5,2.1,0.6
8600000US95547,95547,1063,50.7,55,50,27,40,61,6,78,91,45,111,124,66,110,67,54,10,13,5.2,5.2,4.7,2.5,3.8,5.7,0.6,7.3,8.6,4.2,10.4,11.7,6.2,10.3,6.3,5.1,0.9,1.2
8600000US95548,95548,1251,45.8,79,81,39,84,70,40,131,34,60,115,77,100,72,46,110,38,17,4.6,6.3,6.5,3.1,6.7,5.6,3.2,10.5,2.7,4.8,9.2,6.2,8,5.8,3.7,8.8,3,1.4
8600000US95549,95549,929,42.3,90,46,62,11,48,69,78,76,47,57,92,66,57,51,34,3,10,3.4,9.7,5,6.7,1.2,5.2,7.4,8.4,8.2,5.1,6.1,9.9,7.1,6.1,5.5,3.7,0.3,1.1
8600000US95550,95550,94,45.4,0,0,0,0,31,3,0,0,30,13,1,1,4,1,10,0,0,0,0,0,0,0,33,3.2,0,0,31.9,13.8,1.1,1.1,4.3,1.1,10.6,0,0
8600000US95551,95551,1416,41.3,84,82,126,55,116,57,83,77,57,137,105,117,110,61,39,13,9,6.2,5.9,5.8,8.9,3.9,8.2,4,5.9,5.4,4,9.7,7.4,8.3,7.8,4.3,2.8,0.9,0.6
8600000US95552,95552,750,57.4,23,29,4,7,26,53,44,15,30,58,100,115,41,69,25,34,4,9.7,3.1,3.9,0.5,0.9,3.5,7.1,5.9,2,4,7.7,13.3,15.3,5.5,9.2,3.3,4.5,0.5
8600000US95553,95553,767,40,25,25,45,43,82,42,85,150,0,0,79,0,34,55,48,18,0,4.7,3.3,3.3,5.9,5.6,10.7,5.5,11.1,19.6,0,0,10.3,0,4.4,7.2,6.3,2.3,0
8600000US95554,95554,508,60.4,22,0,0,4,0,30,66,48,30,0,2,107,86,15,55,0,9,6.7,4.3,0,0,0.8,0,5.9,13,9.4,5.9,0,0.4,21.1,16.9,3,10.8,0,1.8
8600000US95555,95555,437,41.7,11,31,24,37,23,33,28,18,28,51,16,27,33,18,16,7,8,6.4,2.5,7.1,5.5,8.5,5.3,7.6,6.4,4.1,6.4,11.7,3.7,6.2,7.6,4.1,3.7,1.6,1.8
8600000US95556,95556,598,30.9,92,40,8,6,69,57,21,3,6,32,51,73,75,0,2,2,1,10,15.4,6.7,1.3,1,11.5,9.5,3.5,0.5,1,5.4,8.5,12.2,12.5,0,0.3,0.3,0.2
8600000US95558,95558,416,48.3,20,30,18,4,12,16,22,46,35,34,17,14,39,56,26,3,11,3.1,4.8,7.2,4.3,1,2.9,3.8,5.3,11.1,8.4,8.2,4.1,3.4,9.4,13.5,6.3,0.7,2.6
8600000US95559,95559,70,53.7,0,0,0,21,0,0,0,0,0,21,0,14,0,14,0,0,0,0,0,0,0,30,0,0,0,0,0,30,0,20,0,20,0,0,0
8600000US95560,95560,1615,44.8,0,83,260,16,141,139,68,63,102,116,120,71,139,162,0,46,42,2.9,0,5.1,16.1,1,8.7,8.6,4.2,3.9,6.3,7.2,7.4,4.4,8.6,10,0,2.8,2.6
8600000US95562,95562,3401,35.5,277,307,178,280,189,183,184,330,162,229,212,145,147,85,88,83,47,8.1,8.1,9,5.2,8.2,5.6,5.4,5.4,9.7,4.8,6.7,6.2,4.3,4.3,2.5,2.6,2.4,1.4
8600000US95563,95563,665,59.1,53,6,33,11,2,27,16,28,91,46,29,140,130,26,0,9,18,0,8,0.9,5,1.7,0.3,4.1,2.4,4.2,13.7,6.9,4.4,21.1,19.5,3.9,0,1.4,2.7
8600000US95564,95564,389,41.5,9,5,54,44,18,30,23,22,39,33,25,18,29,16,4,5,8,1.8,2.3,1.3,13.9,11.3,4.6,7.7,5.9,5.7,10,8.5,6.4,4.6,7.5,4.1,1,1.3,2.1
8600000US95565,95565,762,37.1,20,49,32,98,73,35,43,44,29,73,54,60,49,27,9,7,0,7.9,2.6,6.4,4.2,12.9,9.6,4.6,5.6,5.8,3.8,9.6,7.1,7.9,6.4,3.5,1.2,0.9,0
8600000US95567,95567,1802,49.3,149,80,78,33,30,111,172,161,41,99,129,168,206,157,50,26,43,3.8,8.3,4.4,4.3,1.8,1.7,6.2,9.5,8.9,2.3,5.5,7.2,9.3,11.4,8.7,2.8,1.4,2.4
8600000US95568,95568,274,52.1,0,9,4,7,19,19,33,12,29,35,11,45,30,16,0,1,0,1.5,0,3.3,1.5,2.6,6.9,6.9,12,4.4,10.6,12.8,4,16.4,10.9,5.8,0,0.4,0
8600000US95569,95569,371,50.8,0,0,0,26,40,2,10,10,73,39,46,80,34,0,11,0,0,0,0,0,0,7,10.8,0.5,2.7,2.7,19.7,10.5,12.4,21.6,9.2,0,3,0,0
8600000US95570,95570,2338,46.4,160,74,92,168,32,83,213,205,94,143,171,218,217,170,79,33,60,5.4,6.8,3.2,3.9,7.2,1.4,3.6,9.1,8.8,4,6.1,7.3,9.3,9.3,7.3,3.4,1.4,2.6
8600000US95571,95571,304,49.5,0,27,39,74,0,0,0,0,24,34,94,0,0,12,0,0,0,0,0,8.9,12.8,24.3,0,0,0,0,7.9,11.2,30.9,0,0,3.9,0,0,0
8600000US95573,95573,1568,37.6,211,67,14,71,156,117,117,51,17,56,155,144,96,93,60,24,35,5.4,13.5,4.3,0.9,4.5,9.9,7.5,7.5,3.3,1.1,3.6,9.9,9.2,6.1,5.9,3.8,1.5,2.2
8600000US95585,95585,457,41.5,27,13,18,17,21,59,31,13,22,33,39,62,37,26,0,0,0,8.5,5.9,2.8,3.9,3.7,4.6,12.9,6.8,2.8,4.8,7.2,8.5,13.6,8.1,5.7,0,0,0
8600000US95587,95587,51,63.8,0,0,0,0,0,0,0,0,0,0,0,31,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.8,19.6,19.6,0,0,0
8600000US95589,95589,963,52.4,0,47,3,6,173,91,74,11,2,185,58,38,64,130,49,26,6,0,0,4.9,0.3,0.6,18,9.4,7.7,1.1,0.2,19.2,6,3.9,6.6,13.5,5.1,2.7,0.6
8600000US95595,95595,139,62.2,11,6,0,0,0,3,6,0,0,17,0,51,29,13,3,0,0,0,7.9,4.3,0,0,0,2.2,4.3,0,0,12.2,0,36.7,20.9,9.4,2.2,0,0
8600000US95601,95601,151,37.9,23,0,17,0,10,11,33,8,1,0,14,11,11,5,0,0,0,4.6,15.2,0,11.3,0,6.6,7.3,21.9,5.3,0.7,0,9.3,7.3,7.3,3.3,0,0,0
8600000US95602,95602,17557,54.7,724,883,818,703,995,761,600,811,605,1486,1979,1593,1802,1085,705,642,817,3.1,4.1,5,4.7,4,5.7,4.3,3.4,4.6,3.4,8.5,11.3,9.1,10.3,6.2,4,3.7,4.7
8600000US95603,95603,29474,47.7,1704,1586,1566,1192,1584,1473,1797,1629,1648,2003,2172,2804,2399,1557,1297,984,805,4.3,5.8,5.4,5.3,4,5.4,5,6.1,5.5,5.6,6.8,7.4,9.5,8.1,5.3,4.4,3.3,2.7
8600000US95604,95604,85,73.2,0,0,0,0,0,0,28,0,0,0,0,12,0,12,11,11,11,0,0,0,0,0,0,0,32.9,0,0,0,0,14.1,0,14.1,12.9,12.9,12.9
8600000US95605,95605,14493,32.3,849,1117,1145,1198,1157,1131,876,846,565,804,997,916,482,518,252,259,170,8.4,5.9,7.7,7.9,8.3,8,7.8,6,5.8,3.9,5.5,6.9,6.3,3.3,3.6,1.7,1.8,1.2
8600000US95606,95606,249,60.1,10,0,0,2,0,28,35,0,41,0,0,61,0,45,27,0,0,0,4,0,0,0.8,0,11.2,14.1,0,16.5,0,0,24.5,0,18.1,10.8,0,0
8600000US95607,95607,389,61.1,0,18,8,10,13,0,0,0,8,80,43,22,108,40,28,11,0,0,0,4.6,2.1,2.6,3.3,0,0,0,2.1,20.6,11.1,5.7,27.8,10.3,7.2,2.8,0
8600000US95608,95608,62539,41.7,3319,3679,3440,3390,4207,4262,4547,2976,3502,3717,4737,4463,3744,2546,1995,1914,2499,5.8,5.3,5.9,5.5,5.4,6.7,6.8,7.3,4.8,5.6,5.9,7.6,7.1,6,4.1,3.2,3.1,4
8600000US95610,95610,46305,36.5,2596,2764,2217,3157,4528,3861,3538,2258,2542,3039,2914,3065,2719,1490,1100,788,918,6.1,5.6,6,4.8,6.8,9.8,8.3,7.6,4.9,5.5,6.6,6.3,6.6,5.9,3.2,2.4,1.7,2
8600000US95612,95612,1321,36.1,174,92,55,34,78,88,113,110,81,19,75,89,61,49,30,19,34,9.1,13.2,7,4.2,2.6,5.9,6.7,8.6,8.3,6.1,1.4,5.7,6.7,4.6,3.7,2.3,1.4,2.6
8600000US95614,95614,4359,50.6,197,294,220,78,258,180,296,109,281,333,454,568,321,256,251,53,17,4.4,4.5,6.7,5,1.8,5.9,4.1,6.8,2.5,6.4,7.6,10.4,13,7.4,5.9,5.8,1.2,0.4
8600000US95615,95615,704,39,80,23,54,0,57,31,75,51,6,60,27,66,34,20,9,9,47,7.8,11.4,3.3,7.7,0,8.1,4.4,10.7,7.2,0.9,8.5,3.8,9.4,4.8,2.8,1.3,1.3,6.7
8600000US95616,95616,52212,22.9,1450,1433,9191,16731,4478,2422,1826,1509,1547,1673,1633,1729,1509,1333,934,789,793,2.4,2.8,2.7,17.6,32,8.6,4.6,3.5,2.9,3,3.2,3.1,3.3,2.9,2.6,1.8,1.5,1.5
8600000US95618,95618,27519,31.7,1686,1774,2376,4592,1559,1213,1519,1812,1736,1645,1641,1432,1055,768,532,389,487,4.7,6.1,6.4,8.6,16.7,5.7,4.4,5.5,6.6,6.3,6,6,5.2,3.8,2.8,1.9,1.4,1.8
8600000US95619,95619,5718,41.1,254,636,166,150,648,141,468,392,276,251,443,386,310,180,441,167,120,5.1,4.4,11.1,2.9,2.6,11.3,2.5,8.2,6.9,4.8,4.4,7.7,6.8,5.4,3.1,7.7,2.9,2.1
8600000US95620,95620,21954,35.1,1636,1968,1588,1737,1448,1496,1620,1203,1222,1495,1287,1171,966,651,705,375,327,4.8,7.5,9,7.2,7.9,6.6,6.8,7.4,5.5,5.6,6.8,5.9,5.3,4.4,3,3.2,1.7,1.5
8600000US95621,95621,41740,39.7,2383,2303,2850,2443,2957,2919,2919,2674,2594,2739,2492,2991,2475,1667,1247,879,899,5.5,5.7,5.5,6.8,5.9,7.1,7,7,6.4,6.2,6.6,6,7.2,5.9,4,3,2.1,2.2
8600000US95623,95623,3665,52.2,98,82,243,207,207,194,251,121,176,302,481,345,340,271,103,79,45,3.3,2.7,2.2,6.6,5.6,5.6,5.3,6.8,3.3,4.8,8.2,13.1,9.4,9.3,7.4,2.8,2.2,1.2
8600000US95624,95624,65948,37.9,4534,4861,5046,4559,3770,4064,4201,4511,4426,4496,5163,4299,2736,2105,1470,1187,860,5.5,6.9,7.4,7.7,6.9,5.7,6.2,6.4,6.8,6.7,6.8,7.8,6.5,4.1,3.2,2.2,1.8,1.3
8600000US95625,95625,74,62.8,0,0,0,0,0,7,0,0,16,0,8,43,0,0,0,0,0,0,0,0,0,0,0,9.5,0,0,21.6,0,10.8,58.1,0,0,0,0,0
8600000US95626,95626,6065,41.4,312,453,282,451,438,301,322,297,414,435,481,419,436,260,159,112,84,6.7,5.1,7.5,4.6,7.4,7.2,5,5.3,4.9,6.8,7.2,7.9,6.9,7.2,4.3,2.6,1.8,1.4
8600000US95627,95627,3802,31.9,317,283,367,199,226,379,326,178,150,206,110,136,125,212,80,50,65,10.3,8.3,7.4,9.7,5.2,5.9,10,8.6,4.7,3.9,5.4,2.9,3.6,3.3,5.6,2.1,1.3,1.7
8600000US95628,95628,40855,45.4,2206,2155,1932,2208,2537,2286,2954,1774,2357,3323,3140,3076,3048,2210,1386,930,1172,5.3,5.4,5.3,4.7,5.4,6.2,5.6,7.2,4.3,5.8,8.1,7.7,7.5,7.5,5.4,3.4,2.3,2.9
8600000US95629,95629,940,56,21,74,42,19,0,21,85,72,0,116,89,178,51,84,17,15,56,0,2.2,7.9,4.5,2,0,2.2,9,7.7,0,12.3,9.5,18.9,5.4,8.9,1.8,1.6,6
8600000US95630,95630,78159,40.7,5135,5941,4951,3391,4504,4753,5219,6723,7287,6607,4887,4578,3185,2644,1612,1413,1012,5.5,6.6,7.6,6.3,4.3,5.8,6.1,6.7,8.6,9.3,8.5,6.3,5.9,4.1,3.4,2.1,1.8,1.3
8600000US95631,95631,6851,51.5,443,385,218,262,340,377,414,73,294,865,675,625,421,488,203,196,196,5.5,6.5,5.6,3.2,3.8,5,5.5,6,1.1,4.3,12.6,9.9,9.1,6.1,7.1,3,2.9,2.9
8600000US95632,95632,31911,36.5,2143,2763,2169,1912,2200,2269,1910,1871,2211,2351,2201,1803,1321,1107,849,585,430,5.7,6.7,8.7,6.8,6,6.9,7.1,6,5.9,6.9,7.4,6.9,5.7,4.1,3.5,2.7,1.8,1.3
8600000US95633,95633,4188,40.1,390,461,223,96,20,276,387,179,150,350,275,568,274,78,101,95,26,5.7,9.3,11,5.3,2.3,0.5,6.6,9.2,4.3,3.6,8.4,6.6,13.6,6.5,1.9,2.4,2.3,0.6
8600000US95634,95634,3559,49,182,191,258,86,202,200,213,136,123,215,300,347,326,180,96,249,59,5.5,5.1,5.4,7.2,2.4,5.7,5.6,6,3.8,3.5,6,8.4,9.7,9.2,5.1,2.7,7,1.7
8600000US95635,95635,1058,50.5,60,0,81,75,64,178,0,31,11,36,205,58,107,32,61,0,38,2,5.7,0,7.7,7.1,6,16.8,0,2.9,1,3.4,19.4,5.5,10.1,3,5.8,0,3.6
8600000US95636,95636,1195,56,0,177,34,34,40,42,73,29,69,68,84,121,207,148,35,0,34,0,0,14.8,2.8,2.8,3.3,3.5,6.1,2.4,5.8,5.7,7,10.1,17.3,12.4,2.9,0,2.8
8600000US95637,95637,268,50.1,31,31,0,0,39,30,0,0,0,60,0,9,23,10,24,11,0,0,11.6,11.6,0,0,14.6,11.2,0,0,0,22.4,0,3.4,8.6,3.7,9,4.1,0
8600000US95638,95638,2126,49.6,81,175,153,136,108,39,73,122,167,153,207,202,154,97,105,18,111,1.2,3.8,8.2,7.2,6.4,5.1,1.8,3.4,5.7,7.9,7.2,9.7,9.5,7.2,4.6,4.9,0.8,5.2
8600000US95639,95639,335,39,58,14,10,12,0,19,70,0,31,41,48,13,19,0,0,0,0,0,17.3,4.2,3,3.6,0,5.7,20.9,0,9.3,12.2,14.3,3.9,5.7,0,0,0,0
8600000US95640,95640,11598,46,264,494,684,724,803,781,801,662,1019,920,1100,841,817,613,274,171,158,4.1,2.3,4.3,5.9,6.2,6.9,6.7,6.9,5.7,8.8,7.9,9.5,7.3,7,5.3,2.4,1.5,1.4
8600000US95641,95641,1489,50.2,41,96,122,59,66,92,93,41,103,172,90,130,136,69,45,45,67,1.5,2.8,6.4,8.2,4,4.4,6.2,6.2,2.8,6.9,11.6,6,8.7,9.1,4.6,3,3,4.5
8600000US95642,95642,7101,54.4,249,388,308,157,488,392,385,352,265,358,511,693,537,461,506,382,391,3.9,3.5,5.5,4.3,2.2,6.9,5.5,5.4,5,3.7,5,7.2,9.8,7.6,6.5,7.1,5.4,5.5
8600000US95645,95645,1881,40,102,197,71,58,44,177,156,107,68,213,98,115,110,75,38,35,79,7.3,5.4,10.5,3.8,3.1,2.3,9.4,8.3,5.7,3.6,11.3,5.2,6.1,5.8,4,2,1.9,4.2
8600000US95646,95646,80,36,0,0,0,5,8,19,2,2,0,20,0,11,5,0,0,0,0,10,0,0,0,6.3,10,23.8,2.5,2.5,0,25,0,13.8,6.3,0,0,0,0
8600000US95648,95648,52949,43.5,3911,2964,2682,2373,2409,3013,3396,3589,2887,2469,2919,3384,3560,3889,3043,1799,1566,5.8,7.4,5.6,5.1,4.5,4.5,5.7,6.4,6.8,5.5,4.7,5.5,6.4,6.7,7.3,5.7,3.4,3
8600000US95650,95650,14808,48,934,696,764,547,533,652,842,893,1187,1052,1158,1109,1068,1076,687,252,237,7.6,6.3,4.7,5.2,3.7,3.6,4.4,5.7,6,8,7.1,7.8,7.5,7.2,7.3,4.6,1.7,1.6
8600000US95651,95651,624,48.9,17,73,15,66,18,20,2,42,65,99,125,68,10,4,0,0,0,0,2.7,11.7,2.4,10.6,2.9,3.2,0.3,6.7,10.4,15.9,20,10.9,1.6,0.6,0,0,0
8600000US95652,95652,789,30.7,86,79,118,23,32,25,67,61,88,8,28,0,43,22,35,14,14,5.8,10.9,10,15,2.9,4.1,3.2,8.5,7.7,11.2,1,3.5,0,5.4,2.8,4.4,1.8,1.8
8600000US95653,95653,581,35.3,27,71,91,9,22,64,49,47,0,42,43,56,27,33,0,0,0,0,4.6,12.2,15.7,1.5,3.8,11,8.4,8.1,0,7.2,7.4,9.6,4.6,5.7,0,0,0
8600000US95655,95655,4156,36.4,389,252,239,259,213,428,375,367,269,291,158,260,150,120,115,38,17,5.2,9.4,6.1,5.8,6.2,5.1,10.3,9,8.8,6.5,7,3.8,6.3,3.6,2.9,2.8,0.9,0.4
8600000US95658,95658,6837,48.5,418,464,240,277,357,299,298,496,384,491,656,494,723,352,270,180,141,4.3,6.1,6.8,3.5,4.1,5.2,4.4,4.4,7.3,5.6,7.2,9.6,7.2,10.6,5.1,3.9,2.6,2.1
8600000US95659,95659,932,38.4,54,29,58,59,77,70,92,46,39,82,48,72,52,41,14,5,34,6.4,5.8,3.1,6.2,6.3,8.3,7.5,9.9,4.9,4.2,8.8,5.2,7.7,5.6,4.4,1.5,0.5,3.6
8600000US95660,95660,35461,31.1,3033,3014,2522,3039,2768,2545,2416,1958,1915,1584,1978,1989,1266,1047,583,674,440,7.6,8.6,8.5,7.1,8.6,7.8,7.2,6.8,5.5,5.4,4.5,5.6,5.6,3.6,3,1.6,1.9,1.2
8600000US95661,95661,31315,41.6,1705,1746,1868,1977,1919,1816,2077,1720,2205,1855,2268,2221,1921,1525,958,728,931,6,5.4,5.6,6,6.3,6.1,5.8,6.6,5.5,7,5.9,7.2,7.1,6.1,4.9,3.1,2.3,3
8600000US95662,95662,32172,41.2,2028,1668,1920,1960,2017,2064,2274,1742,2066,2299,2608,2078,2120,1278,956,660,617,5.6,6.3,5.2,6,6.1,6.3,6.4,7.1,5.4,6.4,7.1,8.1,6.5,6.6,4,3,2.1,1.9
8600000US95663,95663,2493,48.5,213,212,163,91,64,108,63,140,236,186,262,145,188,156,117,43,48,2.3,8.5,8.5,6.5,3.7,2.6,4.3,2.5,5.6,9.5,7.5,10.5,5.8,7.5,6.3,4.7,1.7,1.9
8600000US95664,95664,1603,39.1,58,81,243,71,35,68,268,42,21,77,194,113,104,51,67,0,64,2.9,3.6,5.1,15.2,4.4,2.2,4.2,16.7,2.6,1.3,4.8,12.1,7,6.5,3.2,4.2,0,4
8600000US95665,95665,4303,53,34,321,333,38,168,149,276,159,432,161,294,515,601,292,170,94,118,3.4,0.8,7.5,7.7,0.9,3.9,3.5,6.4,3.7,10,3.7,6.8,12,14,6.8,4,2.2,2.7
8600000US95666,95666,5164,56.5,250,167,155,96,225,180,278,210,289,430,506,489,702,525,123,160,218,3.1,4.8,3.2,3,1.9,4.4,3.5,5.4,4.1,5.6,8.3,9.8,9.5,13.6,10.2,2.4,3.1,4.2
8600000US95667,95667,36487,51,1737,1555,1914,1581,2043,1709,1848,1857,1813,2744,3755,3038,3666,2213,1388,943,1052,4.5,4.8,4.3,5.2,4.3,5.6,4.7,5.1,5.1,5,7.5,10.3,8.3,10,6.1,3.8,2.6,2.9
8600000US95668,95668,664,40.6,49,55,36,33,20,46,56,64,12,51,37,52,48,20,30,18,9,4.2,7.4,8.3,5.4,5,3,6.9,8.4,9.6,1.8,7.7,5.6,7.8,7.2,3,4.5,2.7,1.4
8600000US95669,95669,2315,44.6,210,90,62,91,109,216,135,166,131,176,151,216,89,206,51,73,41,4.4,9.1,3.9,2.7,3.9,4.7,9.3,5.8,7.2,5.7,7.6,6.5,9.3,3.8,8.9,2.2,3.2,1.8
8600000US95670,95670,55558,36.7,3948,3291,2969,3149,4944,4648,3718,3361,3761,3321,3421,3259,2613,2117,1605,1052,956,6.2,7.1,5.9,5.3,5.7,8.9,8.4,6.7,6,6.8,6,6.2,5.9,4.7,3.8,2.9,1.9,1.7
8600000US95672,95672,5266,49.6,316,345,285,227,116,178,367,297,446,468,643,327,408,367,186,69,116,2,6,6.6,5.4,4.3,2.2,3.4,7,5.6,8.5,8.9,12.2,6.2,7.7,7,3.5,1.3,2.2
8600000US95673,95673,16636,36.8,1294,1219,1005,1115,1047,1037,943,1014,910,1384,1363,1093,824,466,281,169,289,7.1,7.8,7.3,6,6.7,6.3,6.2,5.7,6.1,5.5,8.3,8.2,6.6,5,2.8,1.7,1,1.7
8600000US95674,95674,767,45.6,29,50,79,44,18,34,46,29,65,59,63,86,30,29,23,23,17,5.6,3.8,6.5,10.3,5.7,2.3,4.4,6,3.8,8.5,7.7,8.2,11.2,3.9,3.8,3,3,2.2
8600000US95675,95675,566,46.4,0,0,0,103,0,28,0,40,148,28,0,0,151,47,0,0,0,3.7,0,0,0,18.2,0,4.9,0,7.1,26.1,4.9,0,0,26.7,8.3,0,0,0
8600000US95677,95677,25477,38.6,1602,1904,1914,1803,1538,1454,1838,1740,1723,1910,1596,1489,1314,1052,549,399,477,4.6,6.3,7.5,7.5,7.1,6,5.7,7.2,6.8,6.8,7.5,6.3,5.8,5.2,4.1,2.2,1.6,1.9
8600000US95678,95678,42053,37,2391,2712,2424,2750,3239,3588,3261,3236,2684,2838,2460,2546,1674,1252,753,749,859,6.3,5.7,6.4,5.8,6.5,7.7,8.5,7.8,7.7,6.4,6.7,5.8,6.1,4,3,1.8,1.8,2
8600000US95679,95679,56,48.7,0,17,0,0,0,0,0,0,15,14,10,0,0,0,0,0,0,0,0,30.4,0,0,0,0,0,0,26.8,25,17.9,0,0,0,0,0,0
8600000US95680,95680,10,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
8600000US95681,95681,1246,48.5,148,50,0,61,37,32,118,0,40,134,143,75,97,63,92,0,0,12.5,11.9,4,0,4.9,3,2.6,9.5,0,3.2,10.8,11.5,6,7.8,5.1,7.4,0,0
8600000US95682,95682,30314,46.6,1483,2000,1749,2009,1381,1520,1698,1318,2205,2055,2262,2497,2051,1537,1336,820,1142,4.1,4.9,6.6,5.8,6.6,4.6,5,5.6,4.3,7.3,6.8,7.5,8.2,6.8,5.1,4.4,2.7,3.8
8600000US95683,95683,6326,50.1,224,396,373,224,169,200,321,367,647,334,440,531,625,519,234,262,224,3.7,3.5,6.3,5.9,3.5,2.7,3.2,5.1,5.8,10.2,5.3,7,8.4,9.9,8.2,3.7,4.1,3.5
8600000US95684,95684,3129,59.3,185,132,50,181,136,73,160,179,73,95,338,412,455,302,121,207,5,0.8,5.9,4.2,1.6,5.8,4.3,2.3,5.1,5.7,2.3,3,10.8,13.2,14.5,9.7,3.9,6.6,0.2
