id,Geographic Area Name,Total
8600000US93222,ZCTA5 93222,1583
8600000US93223,ZCTA5 93223,10716
8600000US93224,ZCTA5 93224,471
8600000US93225,ZCTA5 93225,4782
8600000US93226,ZCTA5 93226,121
8600000US93230,ZCTA5 93230,67605
8600000US93234,ZCTA5 93234,7355
8600000US93235,ZCTA5 93235,4215
8600000US93238,ZCTA5 93238,673
8600000US93239,ZCTA5 93239,1246
8600000US93240,ZCTA5 93240,6327
8600000US93241,ZCTA5 93241,16397
8600000US93242,ZCTA5 93242,3474
8600000US93243,ZCTA5 93243,1532
8600000US93244,ZCTA5 93244,308
8600000US93245,ZCTA5 93245,38480
8600000US93247,ZCTA5 93247,18234
8600000US93249,ZCTA5 93249,1875
8600000US93250,ZCTA5 93250,16191
8600000US93251,ZCTA5 93251,202
8600000US93252,ZCTA5 93252,2488
8600000US93254,ZCTA5 93254,786
8600000US93255,ZCTA5 93255,691
8600000US93256,ZCTA5 93256,5431
8600000US93257,ZCTA5 93257,76519
8600000US93258,ZCTA5 93258,1952
8600000US93260,ZCTA5 93260,226
8600000US93261,ZCTA5 93261,2434
8600000US93262,ZCTA5 93262,53
8600000US93263,ZCTA5 93263,22210
8600000US93265,ZCTA5 93265,3379
8600000US93266,ZCTA5 93266,1337
8600000US93267,ZCTA5 93267,6788
8600000US93268,ZCTA5 93268,18731
8600000US93270,ZCTA5 93270,5367
8600000US93271,ZCTA5 93271,2479
8600000US93272,ZCTA5 93272,4707
8600000US93274,ZCTA5 93274,74000
8600000US93276,ZCTA5 93276,144
8600000US93277,ZCTA5 93277,52271
8600000US93280,ZCTA5 93280,28138
8600000US93283,ZCTA5 93283,2261
8600000US93285,ZCTA5 93285,2477
8600000US93286,ZCTA5 93286,9906
8600000US93287,ZCTA5 93287,72
8600000US93291,ZCTA5 93291,59270
8600000US93292,ZCTA5 93292,42031
8600000US93301,ZCTA5 93301,12325
8600000US93304,ZCTA5 93304,49115
8600000US93305,ZCTA5 93305,37902
8600000US93306,ZCTA5 93306,72280
8600000US93307,ZCTA5 93307,86832
8600000US93308,ZCTA5 93308,53981
8600000US93309,ZCTA5 93309,58538
8600000US93311,ZCTA5 93311,45481
8600000US93312,ZCTA5 93312,61628
8600000US93313,ZCTA5 93313,55221
8600000US93314,ZCTA5 93314,28963
8600000US93401,ZCTA5 93401,28854
8600000US93402,ZCTA5 93402,16562
8600000US93405,ZCTA5 93405,35898
8600000US93410,ZCTA5 93410,0
8600000US93420,ZCTA5 93420,30740
8600000US93422,ZCTA5 93422,33466
8600000US93424,ZCTA5 93424,795
8600000US93426,ZCTA5 93426,1568
8600000US93427,ZCTA5 93427,6200
8600000US93428,ZCTA5 93428,5859
8600000US93429,ZCTA5 93429,144
8600000US93430,ZCTA5 93430,2847
8600000US93432,ZCTA5 93432,1503
8600000US93433,ZCTA5 93433,13535
8600000US93434,ZCTA5 93434,7451
8600000US93436,ZCTA5 93436,56323
8600000US93437,ZCTA5 93437,3387
8600000US93440,ZCTA5 93440,1659
8600000US93441,ZCTA5 93441,922
8600000US93442,ZCTA5 93442,10917
8600000US93444,ZCTA5 93444,21331
8600000US93445,ZCTA5 93445,7106
8600000US93446,ZCTA5 93446,44636
8600000US93449,ZCTA5 93449,8180
8600000US93450,ZCTA5 93450,767
8600000US93451,ZCTA5 93451,4477
8600000US93452,ZCTA5 93452,658
8600000US93453,ZCTA5 93453,2578
8600000US93454,ZCTA5 93454,40432
8600000US93455,ZCTA5 93455,46175
8600000US93458,ZCTA5 93458,57256
8600000US93460,ZCTA5 93460,5284
8600000US93461,ZCTA5 93461,1349
8600000US93463,ZCTA5 93463,7911
8600000US93465,ZCTA5 93465,9202
8600000US93501,ZCTA5 93501,4802
8600000US93505,ZCTA5 93505,13774
8600000US93510,ZCTA5 93510,7644
8600000US93512,ZCTA5 93512,328
8600000US93513,ZCTA5 93513,1621
8600000US93514,ZCTA5 93514,14175
8600000US93516,ZCTA5 93516,2244
8600000US93517,ZCTA5 93517,641
8600000US93518,ZCTA5 93518,814
8600000US93519,ZCTA5 93519,0
8600000US93522,ZCTA5 93522,100
8600000US93523,ZCTA5 93523,3556
8600000US93524,ZCTA5 93524,165
8600000US93526,ZCTA5 93526,629
8600000US93527,ZCTA5 93527,1559
8600000US93528,ZCTA5 93528,119
8600000US93529,ZCTA5 93529,390
8600000US93530,ZCTA5 93530,10
8600000US93531,ZCTA5 93531,338
8600000US93532,ZCTA5 93532,2683
8600000US93534,ZCTA5 93534,39367
8600000US93535,ZCTA5 93535,74264
8600000US93536,ZCTA5 93536,70237
8600000US93541,ZCTA5 93541,244
8600000US93543,ZCTA5 93543,14392
8600000US93544,ZCTA5 93544,1164
8600000US93545,ZCTA5 93545,1821
8600000US93546,ZCTA5 93546,9591
8600000US93549,ZCTA5 93549,293
8600000US93550,ZCTA5 93550,77506
8600000US93551,ZCTA5 93551,50601
8600000US93552,ZCTA5 93552,39905
8600000US93553,ZCTA5 93553,1709
8600000US93554,ZCTA5 93554,125
8600000US93555,ZCTA5 93555,33833
8600000US93558,ZCTA5 93558,26
8600000US93560,ZCTA5 93560,21756
8600000US93561,ZCTA5 93561,34979
8600000US93562,ZCTA5 93562,1771
8600000US93563,ZCTA5 93563,357
8600000US93591,ZCTA5 93591,6744
8600000US93592,ZCTA5 93592,115
8600000US93601,ZCTA5 93601,1674
8600000US93602,ZCTA5 93602,3530
8600000US93603,ZCTA5 93603,175
8600000US93604,ZCTA5 93604,541
8600000US93605,ZCTA5 93605,198
8600000US93606,ZCTA5 93606,1035
8600000US93608,ZCTA5 93608,1280
8600000US93609,ZCTA5 93609,5177
8600000US93610,ZCTA5 93610,22724
8600000US93611,ZCTA5 93611,49053
8600000US93612,ZCTA5 93612,35140
8600000US93614,ZCTA5 93614,11982
8600000US93615,ZCTA5 93615,6347
8600000US93616,ZCTA5 93616,2582
8600000US93618,ZCTA5 93618,31470
8600000US93619,ZCTA5 93619,39473
8600000US93620,ZCTA5 93620,8906
8600000US93621,ZCTA5 93621,136
8600000US93622,ZCTA5 93622,10335
8600000US93623,ZCTA5 93623,114
8600000US93624,ZCTA5 93624,871
8600000US93625,ZCTA5 93625,8059
8600000US93626,ZCTA5 93626,2427
8600000US93627,ZCTA5 93627,247
8600000US93628,ZCTA5 93628,83
8600000US93630,ZCTA5 93630,20764
8600000US93631,ZCTA5 93631,16282
8600000US93633,ZCTA5 93633,0
8600000US93634,ZCTA5 93634,22
8600000US93635,ZCTA5 93635,41180
8600000US93636,ZCTA5 93636,13255
8600000US93637,ZCTA5 93637,41108
8600000US93638,ZCTA5 93638,49932
8600000US93640,ZCTA5 93640,12920
8600000US93641,ZCTA5 93641,223
8600000US93643,ZCTA5 93643,2783
8600000US93644,ZCTA5 93644,9055
8600000US93645,ZCTA5 93645,148
8600000US93646,ZCTA5 93646,11738
8600000US93647,ZCTA5 93647,11407
8600000US93648,ZCTA5 93648,16087
8600000US93650,ZCTA5 93650,3173
8600000US93651,ZCTA5 93651,1798
8600000US93652,ZCTA5 93652,540
8600000US93653,ZCTA5 93653,1377
8600000US93654,ZCTA5 93654,30373
8600000US93656,ZCTA5 93656,5806
8600000US93657,ZCTA5 93657,35666
8600000US93660,ZCTA5 93660,4090
8600000US93662,ZCTA5 93662,30725
8600000US93664,ZCTA5 93664,380
8600000US93665,ZCTA5 93665,752
8600000US93666,ZCTA5 93666,866
8600000US93667,ZCTA5 93667,2405
8600000US93668,ZCTA5 93668,1219
8600000US93669,ZCTA5 93669,238
8600000US93673,ZCTA5 93673,754
8600000US93675,ZCTA5 93675,3905
8600000US93701,ZCTA5 93701,10166
8600000US93702,ZCTA5 93702,43601
8600000US93703,ZCTA5 93703,32754
8600000US93704,ZCTA5 93704,29740
8600000US93705,ZCTA5 93705,36808
8600000US93706,ZCTA5 93706,40586
8600000US93710,ZCTA5 93710,33448
8600000US93711,ZCTA5 93711,38007
8600000US93720,ZCTA5 93720,47081
8600000US93721,ZCTA5 93721,7650
8600000US93722,ZCTA5 93722,84621
8600000US93723,ZCTA5 93723,13936
8600000US93725,ZCTA5 93725,27214
8600000US93726,ZCTA5 93726,42824
8600000US93727,ZCTA5 93727,84449
8600000US93728,ZCTA5 93728,16574
8600000US93730,ZCTA5 93730,12770
8600000US93901,ZCTA5 93901,28194
8600000US93905,ZCTA5 93905,60531
8600000US93906,ZCTA5 93906,64348
8600000US93907,ZCTA5 93907,23299
8600000US93908,ZCTA5 93908,12398
8600000US93920,ZCTA5 93920,1545
8600000US93921,ZCTA5 93921,3316
8600000US93923,ZCTA5 93923,12837
8600000US93924,ZCTA5 93924,6514
8600000US93925,ZCTA5 93925,2073
8600000US93926,ZCTA5 93926,9171
8600000US93927,ZCTA5 93927,18812
8600000US93928,ZCTA5 93928,854
8600000US93930,ZCTA5 93930,17067
8600000US93932,ZCTA5 93932,709
8600000US93933,ZCTA5 93933,25442
8600000US93940,ZCTA5 93940,32236
8600000US93943,ZCTA5 93943,0
8600000US93950,ZCTA5 93950,15547
8600000US93953,ZCTA5 93953,4028
8600000US93954,ZCTA5 93954,551
8600000US93955,ZCTA5 93955,34566
8600000US93960,ZCTA5 93960,26966
8600000US93962,ZCTA5 93962,414
8600000US94002,ZCTA5 94002,27155
8600000US94005,ZCTA5 94005,4697
8600000US94010,ZCTA5 94010,42760
8600000US94014,ZCTA5 94014,49170
8600000US94015,ZCTA5 94015,65041
8600000US94019,ZCTA5 94019,20512
8600000US94020,ZCTA5 94020,1697
8600000US94021,ZCTA5 94021,511
8600000US94022,ZCTA5 94022,19406
8600000US94024,ZCTA5 94024,23675
8600000US94025,ZCTA5 94025,43392
8600000US94027,ZCTA5 94027,7415
8600000US94028,ZCTA5 94028,7125
8600000US94030,ZCTA5 94030,22625
8600000US94037,ZCTA5 94037,2504
8600000US94038,ZCTA5 94038,3450
8600000US94040,ZCTA5 94040,36526
8600000US94041,ZCTA5 94041,14572
8600000US94043,ZCTA5 94043,31161
8600000US94044,ZCTA5 94044,38984
8600000US94060,ZCTA5 94060,926
8600000US94061,ZCTA5 94061,39023
8600000US94062,ZCTA5 94062,28423
8600000US94063,ZCTA5 94063,34867
8600000US94065,ZCTA5 94065,12461
8600000US94066,ZCTA5 94066,43101
8600000US94070,ZCTA5 94070,31074
8600000US94074,ZCTA5 94074,170
8600000US94080,ZCTA5 94080,67600
8600000US94085,ZCTA5 94085,23223
8600000US94086,ZCTA5 94086,50477
8600000US94087,ZCTA5 94087,56668
8600000US94089,ZCTA5 94089,22882
8600000US94102,ZCTA5 94102,31392
8600000US94103,ZCTA5 94103,30703
8600000US94104,ZCTA5 94104,429
8600000US94105,ZCTA5 94105,10916
8600000US94107,ZCTA5 94107,31461
8600000US94108,ZCTA5 94108,14143
8600000US94109,ZCTA5 94109,57302
8600000US94110,ZCTA5 94110,72380
8600000US94111,ZCTA5 94111,3611
8600000US94112,ZCTA5 94112,84707
8600000US94114,ZCTA5 94114,34918
8600000US94115,ZCTA5 94115,34604
8600000US94116,ZCTA5 94116,47346
8600000US94117,ZCTA5 94117,44650
8600000US94118,ZCTA5 94118,42095
8600000US94121,ZCTA5 94121,43616
8600000US94122,ZCTA5 94122,62128
8600000US94123,ZCTA5 94123,25890
8600000US94124,ZCTA5 94124,35747
8600000US94127,ZCTA5 94127,21151
8600000US94128,ZCTA5 94128,146
8600000US94129,ZCTA5 94129,4136
8600000US94130,ZCTA5 94130,3008
8600000US94131,ZCTA5 94131,29523
8600000US94132,ZCTA5 94132,31436
8600000US94133,ZCTA5 94133,26796
8600000US94134,ZCTA5 94134,42418
8600000US94158,ZCTA5 94158,8455
8600000US94301,ZCTA5 94301,16582
8600000US94303,ZCTA5 94303,48244
8600000US94304,ZCTA5 94304,3852
8600000US94305,ZCTA5 94305,16397
8600000US94306,ZCTA5 94306,27435
8600000US94401,ZCTA5 94401,36001
8600000US94402,ZCTA5 94402,25703
8600000US94403,ZCTA5 94403,44408
8600000US94404,ZCTA5 94404,36985
8600000US94501,ZCTA5 94501,63821
8600000US94502,ZCTA5 94502,14701
8600000US94503,ZCTA5 94503,20276
8600000US94505,ZCTA5 94505,16382
8600000US94506,ZCTA5 94506,25240
8600000US94507,ZCTA5 94507,15105
8600000US94508,ZCTA5 94508,3935
8600000US94509,ZCTA5 94509,68166
8600000US94510,ZCTA5 94510,28350
8600000US94511,ZCTA5 94511,2161
8600000US94512,ZCTA5 94512,16
8600000US94513,ZCTA5 94513,64313
8600000US94514,ZCTA5 94514,1475
8600000US94515,ZCTA5 94515,7491
8600000US94516,ZCTA5 94516,103
8600000US94517,ZCTA5 94517,13687
8600000US94518,ZCTA5 94518,28734
8600000US94519,ZCTA5 94519,20041
8600000US94520,ZCTA5 94520,38753
8600000US94521,ZCTA5 94521,43281
8600000US94523,ZCTA5 94523,35005
8600000US94525,ZCTA5 94525,3290
8600000US94526,ZCTA5 94526,33135
8600000US94528,ZCTA5 94528,384
8600000US94530,ZCTA5 94530,26145
8600000US94531,ZCTA5 94531,43022
8600000US94533,ZCTA5 94533,75909
8600000US94534,ZCTA5 94534,39239
8600000US94535,ZCTA5 94535,3842
8600000US94536,ZCTA5 94536,74837
8600000US94538,ZCTA5 94538,67474
8600000US94539,ZCTA5 94539,54982
8600000US94541,ZCTA5 94541,65928
8600000US94542,ZCTA5 94542,14699
8600000US94544,ZCTA5 94544,79747
8600000US94545,ZCTA5 94545,32724
8600000US94546,ZCTA5 94546,44378
8600000US94547,ZCTA5 94547,25616
8600000US94548,ZCTA5 94548,377
8600000US94549,ZCTA5 94549,29795
8600000US94550,ZCTA5 94550,50374
8600000US94551,ZCTA5 94551,47227
8600000US94552,ZCTA5 94552,14938
8600000US94553,ZCTA5 94553,49784
8600000US94555,ZCTA5 94555,38478
8600000US94556,ZCTA5 94556,16428
8600000US94558,ZCTA5 94558,68315
8600000US94559,ZCTA5 94559,27593
8600000US94560,ZCTA5 94560,47171
8600000US94561,ZCTA5 94561,42473
8600000US94563,ZCTA5 94563,19644
8600000US94564,ZCTA5 94564,19260
8600000US94565,ZCTA5 94565,97671
8600000US94566,ZCTA5 94566,45893
8600000US94567,ZCTA5 94567,658
8600000US94568,ZCTA5 94568,55608
8600000US94569,ZCTA5 94569,180
8600000US94571,ZCTA5 94571,10605
8600000US94572,ZCTA5 94572,10384
8600000US94573,ZCTA5 94573,36
8600000US94574,ZCTA5 94574,8757
8600000US94575,ZCTA5 94575,1178
8600000US94576,ZCTA5 94576,105
8600000US94577,ZCTA5 94577,47682
8600000US94578,ZCTA5 94578,41865
8600000US94579,ZCTA5 94579,21883
8600000US94580,ZCTA5 94580,30488
8600000US94582,ZCTA5 94582,42576
8600000US94583,ZCTA5 94583,35231
8600000US94585,ZCTA5 94585,29525
8600000US94586,ZCTA5 94586,831
8600000US94587,ZCTA5 94587,74722
8600000US94588,ZCTA5 94588,37253
8600000US94589,ZCTA5 94589,31536
8600000US94590,ZCTA5 94590,37280
8600000US94591,ZCTA5 94591,55157
8600000US94592,ZCTA5 94592,952
8600000US94595,ZCTA5 94595,18117
8600000US94596,ZCTA5 94596,21700
8600000US94597,ZCTA5 94597,23108
8600000US94598,ZCTA5 94598,27831
8600000US94599,ZCTA5 94599,3108
8600000US94601,ZCTA5 94601,53039
8600000US94602,ZCTA5 94602,30162
8600000US94603,ZCTA5 94603,35862
8600000US94605,ZCTA5 94605,43399
8600000US94606,ZCTA5 94606,38220
8600000US94607,ZCTA5 94607,26823
8600000US94608,ZCTA5 94608,31013
8600000US94609,ZCTA5 94609,23726
8600000US94610,ZCTA5 94610,31936
8600000US94611,ZCTA5 94611,38975
8600000US94612,ZCTA5 94612,15785
8600000US94613,ZCTA5 94613,855
8600000US94618,ZCTA5 94618,17252
8600000US94619,ZCTA5 94619,24112
8600000US94621,ZCTA5 94621,35035
8600000US94702,ZCTA5 94702,16860
8600000US94703,ZCTA5 94703,21697
8600000US94704,ZCTA5 94704,29597
8600000US94705,ZCTA5 94705,13527
8600000US94706,ZCTA5 94706,21218
8600000US94707,ZCTA5 94707,11767
8600000US94708,ZCTA5 94708,11394
8600000US94709,ZCTA5 94709,11951
8600000US94710,ZCTA5 94710,7893
8600000US94720,ZCTA5 94720,2845
8600000US94801,ZCTA5 94801,31210
8600000US94803,ZCTA5 94803,25893
8600000US94804,ZCTA5 94804,40931
8600000US94805,ZCTA5 94805,14188
8600000US94806,ZCTA5 94806,64286
8600000US94850,ZCTA5 94850,0
8600000US94901,ZCTA5 94901,41713
8600000US94903,ZCTA5 94903,30427
8600000US94904,ZCTA5 94904,12994
8600000US94920,ZCTA5 94920,12740
8600000US94922,ZCTA5 94922,1075
8600000US94923,ZCTA5 94923,808
8600000US94924,ZCTA5 94924,1127
8600000US94925,ZCTA5 94925,9838
8600000US94928,ZCTA5 94928,44323
8600000US94929,ZCTA5 94929,254
8600000US94930,ZCTA5 94930,8728
8600000US94931,ZCTA5 94931,8926
8600000US94933,ZCTA5 94933,837
8600000US94937,ZCTA5 94937,742
8600000US94938,ZCTA5 94938,920
8600000US94939,ZCTA5 94939,6747
8600000US94940,ZCTA5 94940,287
8600000US94941,ZCTA5 94941,32009
8600000US94945,ZCTA5 94945,19043
8600000US94946,ZCTA5 94946,658
8600000US94947,ZCTA5 94947,25867
8600000US94949,ZCTA5 94949,18695
8600000US94950,ZCTA5 94950,123
8600000US94951,ZCTA5 94951,4574
8600000US94952,ZCTA5 94952,35503
8600000US94954,ZCTA5 94954,38763
8600000US94956,ZCTA5 94956,1146
8600000US94957,ZCTA5 94957,1219
8600000US94960,ZCTA5 94960,15868
8600000US94963,ZCTA5 94963,404
8600000US94964,ZCTA5 94964,3155
8600000US94965,ZCTA5 94965,11394
8600000US94970,ZCTA5 94970,698
8600000US94971,ZCTA5 94971,226
8600000US94972,ZCTA5 94972,25
8600000US94973,ZCTA5 94973,1228
8600000US95002,ZCTA5 95002,2348
8600000US95003,ZCTA5 95003,25185
8600000US95004,ZCTA5 95004,4218
8600000US95005,ZCTA5 95005,7661
8600000US95006,ZCTA5 95006,9632
8600000US95007,ZCTA5 95007,374
8600000US95008,ZCTA5 95008,46352
8600000US95010,ZCTA5 95010,8856
8600000US95012,ZCTA5 95012,10780
8600000US95013,ZCTA5 95013,85
8600000US95014,ZCTA5 95014,61866
8600000US95017,ZCTA5 95017,681
8600000US95018,ZCTA5 95018,6841
8600000US95019,ZCTA5 95019,7368
8600000US95020,ZCTA5 95020,64833
8600000US95023,ZCTA5 95023,53423
8600000US95030,ZCTA5 95030,13481
8600000US95032,ZCTA5 95032,26047
8600000US95033,ZCTA5 95033,9511
8600000US95035,ZCTA5 95035,79655
8600000US95037,ZCTA5 95037,51994
8600000US95039,ZCTA5 95039,1074
8600000US95041,ZCTA5 95041,436
8600000US95043,ZCTA5 95043,731
8600000US95045,ZCTA5 95045,4217
8600000US95046,ZCTA5 95046,5918
8600000US95050,ZCTA5 95050,38699
8600000US95051,ZCTA5 95051,59851
8600000US95053,ZCTA5 95053,3862
8600000US95054,ZCTA5 95054,24524
8600000US95060,ZCTA5 95060,47801
8600000US95062,ZCTA5 95062,36737
8600000US95064,ZCTA5 95064,10486
8600000US95065,ZCTA5 95065,8491
8600000US95066,ZCTA5 95066,15341
8600000US95070,ZCTA5 95070,31196
8600000US95073,ZCTA5 95073,11013
8600000US95075,ZCTA5 95075,459
8600000US95076,ZCTA5 95076,86905
8600000US95110,ZCTA5 95110,19928
8600000US95111,ZCTA5 95111,61830
8600000US95112,ZCTA5 95112,62228
8600000US95113,ZCTA5 95113,2107
8600000US95116,ZCTA5 95116,55825
8600000US95117,ZCTA5 95117,30369
8600000US95118,ZCTA5 95118,32421
8600000US95119,ZCTA5 95119,10027
8600000US95120,ZCTA5 95120,38122
8600000US95121,ZCTA5 95121,37531
8600000US95122,ZCTA5 95122,56121
8600000US95123,ZCTA5 95123,68766
8600000US95124,ZCTA5 95124,51455
8600000US95125,ZCTA5 95125,53155
8600000US95126,ZCTA5 95126,36206
8600000US95127,ZCTA5 95127,66256
8600000US95128,ZCTA5 95128,36975
8600000US95129,ZCTA5 95129,39741
8600000US95130,ZCTA5 95130,14660
8600000US95131,ZCTA5 95131,31236
8600000US95132,ZCTA5 95132,41790
8600000US95133,ZCTA5 95133,28565
8600000US95134,ZCTA5 95134,29349
8600000US95135,ZCTA5 95135,22015
8600000US95136,ZCTA5 95136,47476
8600000US95138,ZCTA5 95138,20674
8600000US95139,ZCTA5 95139,7363
8600000US95140,ZCTA5 95140,102
8600000US95148,ZCTA5 95148,48273
8600000US95202,ZCTA5 95202,6066
8600000US95203,ZCTA5 95203,15487
8600000US95204,ZCTA5 95204,28667
8600000US95205,ZCTA5 95205,38350
8600000US95206,ZCTA5 95206,64250
8600000US95207,ZCTA5 95207,52269
8600000US95209,ZCTA5 95209,44980
8600000US95210,ZCTA5 95210,41509
8600000US95211,ZCTA5 95211,1624
8600000US95212,ZCTA5 95212,29426
8600000US95215,ZCTA5 95215,24326
8600000US95219,ZCTA5 95219,29270
8600000US95220,ZCTA5 95220,7576
8600000US95222,ZCTA5 95222,5029
8600000US95223,ZCTA5 95223,2666
8600000US95224,ZCTA5 95224,167
8600000US95225,ZCTA5 95225,378
8600000US95226,ZCTA5 95226,0
8600000US95227,ZCTA5 95227,654
8600000US95228,ZCTA5 95228,4541
8600000US95230,ZCTA5 95230,840
8600000US95231,ZCTA5 95231,5165
8600000US95232,ZCTA5 95232,161
8600000US95233,ZCTA5 95233,548
8600000US95234,ZCTA5 95234,0
8600000US95236,ZCTA5 95236,4199
8600000US95237,ZCTA5 95237,3639
8600000US95240,ZCTA5 95240,48799
8600000US95242,ZCTA5 95242,26409
8600000US95245,ZCTA5 95245,1717
8600000US95246,ZCTA5 95246,1159
8600000US95247,ZCTA5 95247,4024
8600000US95248,ZCTA5 95248,106
8600000US95249,ZCTA5 95249,5444
8600000US95250,ZCTA5 95250,0
8600000US95251,ZCTA5 95251,625
8600000US95252,ZCTA5 95252,16262
8600000US95254,ZCTA5 95254,1035
8600000US95255,ZCTA5 95255,1289
8600000US95257,ZCTA5 95257,407
8600000US95258,ZCTA5 95258,3599
8600000US95301,ZCTA5 95301,39186
8600000US95303,ZCTA5 95303,1110
8600000US95304,ZCTA5 95304,14282
8600000US95305,ZCTA5 95305,0
8600000US95306,ZCTA5 95306,654
8600000US95307,ZCTA5 95307,46283
8600000US95310,ZCTA5 95310,1874
8600000US95311,ZCTA5 95311,1893
8600000US95312,ZCTA5 95312,276
8600000US95313,ZCTA5 95313,1305
8600000US95314,ZCTA5 95314,95
8600000US95315,ZCTA5 95315,14520
8600000US95316,ZCTA5 95316,7022
8600000US95317,ZCTA5 95317,1203
8600000US95318,ZCTA5 95318,220
8600000US95319,ZCTA5 95319,1745
8600000US95320,ZCTA5 95320,12822
8600000US95321,ZCTA5 95321,3541
8600000US95322,ZCTA5 95322,10373
8600000US95323,ZCTA5 95323,1299
8600000US95324,ZCTA5 95324,8380
8600000US95325,ZCTA5 95325,78
8600000US95326,ZCTA5 95326,10147
8600000US95327,ZCTA5 95327,7918
8600000US95328,ZCTA5 95328,4480
8600000US95329,ZCTA5 95329,2570
8600000US95330,ZCTA5 95330,22760
8600000US95333,ZCTA5 95333,2539
8600000US95334,ZCTA5 95334,17057
8600000US95335,ZCTA5 95335,153
8600000US95336,ZCTA5 95336,47855
8600000US95337,ZCTA5 95337,39177
8600000US95338,ZCTA5 95338,10827
8600000US95340,ZCTA5 95340,35827
8600000US95341,ZCTA5 95341,33090
8600000US95345,ZCTA5 95345,802
8600000US95346,ZCTA5 95346,1251
8600000US95348,ZCTA5 95348,34002
8600000US95350,ZCTA5 95350,54210
8600000US95351,ZCTA5 95351,48542
8600000US95354,ZCTA5 95354,24923
8600000US95355,ZCTA5 95355,59621
8600000US95356,ZCTA5 95356,32622
8600000US95357,ZCTA5 95357,11765
8600000US95358,ZCTA5 95358,32524
8600000US95360,ZCTA5 95360,13278
8600000US95361,ZCTA5 95361,35308
8600000US95363,ZCTA5 95363,27908
8600000US95364,ZCTA5 95364,0
8600000US95365,ZCTA5 95365,4775
8600000US95366,ZCTA5 95366,17909
8600000US95367,ZCTA5 95367,25072
8600000US95368,ZCTA5 95368,14041
8600000US95369,ZCTA5 95369,1024
8600000US95370,ZCTA5 95370,28096
8600000US95372,ZCTA5 95372,2056
8600000US95374,ZCTA5 95374,1682
8600000US95375,ZCTA5 95375,5
8600000US95376,ZCTA5 95376,55655
8600000US95377,ZCTA5 95377,32091
8600000US95379,ZCTA5 95379,4003
8600000US95380,ZCTA5 95380,42866
8600000US95382,ZCTA5 95382,38700
8600000US95383,ZCTA5 95383,3611
8600000US95385,ZCTA5 95385,415
8600000US95386,ZCTA5 95386,10557
8600000US95387,ZCTA5 95387,636
8600000US95388,ZCTA5 95388,14116
8600000US95389,ZCTA5 95389,1417
8600000US95391,ZCTA5 95391,20131
8600000US95401,ZCTA5 95401,38839
8600000US95403,ZCTA5 95403,45096
8600000US95404,ZCTA5 95404,40497
8600000US95405,ZCTA5 95405,21082
8600000US95407,ZCTA5 95407,42026
8600000US95409,ZCTA5 95409,27186
8600000US95410,ZCTA5 95410,997
8600000US95412,ZCTA5 95412,397
8600000US95415,ZCTA5 95415,1388
8600000US95417,ZCTA5 95417,356
8600000US95420,ZCTA5 95420,523
8600000US95421,ZCTA5 95421,1808
8600000US95422,ZCTA5 95422,15696
8600000US95423,ZCTA5 95423,3751
8600000US95425,ZCTA5 95425,10984
8600000US95426,ZCTA5 95426,1350
8600000US95427,ZCTA5 95427,226
8600000US95428,ZCTA5 95428,2580
8600000US95429,ZCTA5 95429,116
8600000US95430,ZCTA5 95430,7
8600000US95431,ZCTA5 95431,161
8600000US95432,ZCTA5 95432,706
8600000US95435,ZCTA5 95435,299
8600000US95436,ZCTA5 95436,6240
8600000US95437,ZCTA5 95437,14859
8600000US95439,ZCTA5 95439,728
8600000US95441,ZCTA5 95441,1797
8600000US95442,ZCTA5 95442,3213
8600000US95443,ZCTA5 95443,193
8600000US95444,ZCTA5 95444,705
8600000US95445,ZCTA5 95445,2257
8600000US95446,ZCTA5 95446,5168
8600000US95448,ZCTA5 95448,17407
8600000US95449,ZCTA5 95449,1560
8600000US95450,ZCTA5 95450,227
8600000US95451,ZCTA5 95451,11603
8600000US95452,ZCTA5 95452,919
8600000US95453,ZCTA5 95453,11369
8600000US95454,ZCTA5 95454,2107
8600000US95456,ZCTA5 95456,838
8600000US95457,ZCTA5 95457,3227
8600000US95458,ZCTA5 95458,2960
8600000US95459,ZCTA5 95459,641
8600000US95460,ZCTA5 95460,2508
8600000US95461,ZCTA5 95461,2567
8600000US95462,ZCTA5 95462,1124
8600000US95463,ZCTA5 95463,136
8600000US95464,ZCTA5 95464,2505
8600000US95465,ZCTA5 95465,2244
8600000US95466,ZCTA5 95466,976
8600000US95467,ZCTA5 95467,5506
8600000US95468,ZCTA5 95468,1280
8600000US95469,ZCTA5 95469,1911
8600000US95470,ZCTA5 95470,5561
8600000US95471,ZCTA5 95471,573
8600000US95472,ZCTA5 95472,30736
8600000US95476,ZCTA5 95476,36586
8600000US95482,ZCTA5 95482,31482
8600000US95485,ZCTA5 95485,2650
8600000US95486,ZCTA5 95486,51
8600000US95488,ZCTA5 95488,179
8600000US95490,ZCTA5 95490,12975
8600000US95492,ZCTA5 95492,29271
8600000US95493,ZCTA5 95493,377
8600000US95494,ZCTA5 95494,171
8600000US95497,ZCTA5 95497,1134
8600000US95501,ZCTA5 95501,23324
8600000US95503,ZCTA5 95503,25972
8600000US95511,ZCTA5 95511,262
8600000US95514,ZCTA5 95514,140
8600000US95519,ZCTA5 95519,19763
8600000US95521,ZCTA5 95521,21068
8600000US95524,ZCTA5 95524,1668
8600000US95525,ZCTA5 95525,1401
