Geo ID,Geographic Area Name,Aggregate travel time to work (in minutes):,Less than 10 minutes,10 to 14 minutes,15 to 19 minutes,20 to 24 minutes,25 to 29 minutes,30 to 34 minutes,35 to 44 minutes,45 to 59 minutes,60 or more minutes
8600000US90001,90001,792055,4815,14505,44760,60020,38235,152605,92690,105175,279250
8600000US90002,90002,712095,2955,8860,26485,50080,24950,134255,85660,111330,267520
8600000US90003,90003,1045700,3615,15755,43155,65010,41020,183090,102385,171260,420405
8600000US90004,90004,1001950,5150,18910,43850,78195,26925,314775,102800,168300,243040
8600000US90005,90005,694650,3985,15170,30230,48035,15450,182170,52090,112570,234950
8600000US90006,90006,1052315,5070,18005,46590,63270,17370,243175,82960,201815,374050
8600000US90007,90007,502215,7205,23400,33060,33790,14250,93780,42820,75105,178805
8600000US90008,90008,493505,1315,6840,16765,39895,24800,110795,61085,75410,156595
8600000US90010,90010,64785,140,1800,4365,6680,5335,11910,5310,7925,21320
8600000US90011,90011,1561365,10255,39480,83345,117710,51525,286620,134010,196790,641625
8600000US90012,90012,379620,5370,15410,29505,36220,16300,53250,42945,55905,124715
8600000US90013,90013,158340,2380,5350,8900,11650,6425,26160,6195,35560,55720
8600000US90014,90014,122455,2460,3250,6615,10390,6100,21360,13000,18945,40330
8600000US90015,90015,377190,4560,12345,18960,30930,9115,69810,46710,45755,139010
8600000US90016,90016,703770,3265,15620,26905,62935,24730,170040,78600,134500,187165
8600000US90017,90017,452870,4670,19470,24990,29500,11675,67260,37480,61985,195840
8600000US90018,90018,855830,3625,14450,28725,60835,26410,176700,94480,148075,302530
8600000US90019,90019,1028880,4120,19585,54930,101460,42960,266835,144140,153345,241505
8600000US90020,90020,658575,5225,14500,32720,63980,16430,206340,56720,98420,164240
8600000US90021,90021,30310,505,1100,3345,1060,1325,5670,3570,5155,8575
8600000US90022,90022,878205,7715,24280,49515,79250,63565,189100,72955,142905,248915
8600000US90023,90023,565450,6630,18420,38520,70040,28915,110400,37230,76640,178655
8600000US90024,90024,421295,10595,32100,67270,64355,25260,71445,33210,41735,75320
8600000US90025,90025,643440,12485,41785,70440,87780,35280,116750,67330,110845,100745
8600000US90026,90026,1125920,8455,30770,79095,106595,46685,203415,95165,153825,401920
8600000US90027,90027,689115,9225,22245,43710,63685,45135,128895,64575,127670,183975
8600000US90028,90028,520455,5075,15650,41065,32385,15225,93900,56910,80055,180190
8600000US90029,90029,642710,4320,18105,37360,52040,31430,95455,50795,81445,271765
8600000US90031,90031,586285,5555,14715,31855,52615,24700,118620,45660,69465,223100
8600000US90032,90032,687360,6150,15685,37405,54645,37555,113010,77475,110475,234955
8600000US90033,90033,621525,4835,18775,27665,57510,20550,111910,68345,75655,236280
8600000US90034,90034,906190,7675,23020,65595,140390,57355,232350,107155,150260,122390
8600000US90035,90035,346550,7020,14235,31815,37910,24500,82800,39755,60645,47865
8600000US90036,90036,592795,6260,17305,35040,52205,26520,152630,93575,103955,105305
8600000US90037,90037,1034415,1590,14745,38635,68125,24860,203435,108770,156720,417535
8600000US90038,90038,537930,1950,13305,17450,34400,19725,148350,52730,92145,157875
8600000US90039,90039,453550,2915,10935,28720,48925,23450,78150,50130,71340,138985
8600000US90040,90040,138615,2005,7835,9590,13440,5800,31080,13190,25615,30060
8600000US90041,90041,425135,5540,15695,24570,30220,16840,69690,46865,75955,139760
8600000US90042,90042,1039510,8385,27910,49785,81085,42635,162240,114160,172135,381175
8600000US90043,90043,702180,1200,9940,28575,43265,26660,166230,75715,142550,208050
8600000US90044,90044,1380155,5080,17720,48245,95835,55795,285415,140285,229415,502360
8600000US90045,90045,555670,10155,30785,34225,56535,18210,87415,94750,123705,99885
8600000US90046,90046,879220,10780,28000,46955,64515,44415,155220,121245,181620,226475
8600000US90047,90047,773490,2230,9230,23645,65750,23425,170200,74405,151555,253055
8600000US90048,90048,316785,5665,13645,24415,27270,19115,69450,47200,57430,52595
8600000US90049,90049,434400,7840,22575,37570,55885,37090,70950,49705,69385,83400
8600000US90056,90056,null,null,null,null,null,null,null,null,null,null
8600000US90057,90057,963975,5010,18695,38610,59140,14050,182900,63525,143295,438750
8600000US90058,90058,25585,565,1070,670,1560,-,7170,1470,4680,8400
8600000US90059,90059,559755,2890,12025,24210,49480,26295,110690,54730,83760,195675
8600000US90061,90061,372295,2295,11260,22405,34145,10670,74435,40150,44580,132350
8600000US90062,90062,598875,1205,10125,26075,48485,15325,114390,66395,87475,229395
8600000US90063,90063,673865,6055,18835,41560,77090,71990,122220,73540,94795,167780
8600000US90064,90064,299655,4970,16370,29805,44240,21785,65410,38760,47665,30645
8600000US90065,90065,717590,6010,20535,45405,63525,34300,116275,74975,103610,252950
8600000US90066,90066,852680,10140,33235,71435,106530,42730,188825,114865,141830,143095
8600000US90067,90067,15565,585,1100,1440,2820,-,3840,2820,2960,-
8600000US90068,90068,332350,4050,7100,20700,36560,16095,58380,32050,73570,83850
8600000US90069,90069,341810,4760,14515,23455,34650,16325,63555,48880,65890,69780
8600000US90071,90071,null,null,null,null,null,null,null,null,null,null
8600000US90073,90073,null,null,null,null,null,null,null,null,null,null
8600000US90077,90077,94935,580,1745,5890,12800,4275,24710,7965,12520,24455
8600000US90079,90079,-,-,-,-,-,-,-,-,-,-
8600000US90089,90089,null,null,null,null,null,null,null,null,null,null
8600000US90090,90090,-,-,-,-,-,-,-,-,-,-
8600000US90094,90094,123775,2270,4220,9675,12865,4175,29520,17095,18690,25265
8600000US90095,90095,-,-,-,-,-,-,-,-,-,-
8600000US90201,90201,1375855,7940,36820,77540,115335,45095,351685,106175,171770,463495
8600000US90210,90210,181680,2575,10070,19825,21040,6350,34530,32760,31725,22810
8600000US90211,90211,102355,2530,4830,7010,11360,3620,21330,10870,16980,23825
8600000US90212,90212,129470,4915,8885,13605,14220,4025,23160,27235,13990,19435
8600000US90220,90220,653710,6035,17395,46700,53360,32360,133080,46290,103220,215265
8600000US90221,90221,647550,4305,17655,40360,65520,24680,139650,61610,86055,207715
8600000US90222,90222,420320,1705,10135,19020,36580,20060,105150,40165,56445,131060
8600000US90230,90230,494955,3875,18110,24560,44430,27875,118170,61265,97505,99170
8600000US90232,90232,214865,3035,8465,13800,30320,14420,53855,22275,43085,25605
8600000US90240,90240,384985,4425,12190,22530,36845,15910,62070,36715,78435,115865
8600000US90241,90241,642710,5970,13160,33565,52530,33155,124470,76085,105470,198310
8600000US90242,90242,611310,6140,17640,40070,57840,27975,114120,54065,115530,177930
8600000US90245,90245,215745,7470,15480,17770,17935,8945,14940,29225,42165,61820
8600000US90247,90247,633595,8750,27475,52475,72630,34495,117990,59210,67445,193125
8600000US90248,90248,140475,1790,9480,9325,16070,8975,29140,13440,15150,37110
8600000US90249,90249,346425,3365,12505,32525,42965,17865,54810,35695,51925,94770
8600000US90250,90250,1393245,15690,50330,102430,127635,96575,235710,129015,177930,457925
8600000US90254,90254,361280,3090,11180,15165,23525,17065,40770,27165,68535,154780
8600000US90255,90255,1045590,10655,29110,62955,79565,43165,205920,110375,160625,343220
8600000US90260,90260,458015,5250,26335,43655,39040,40120,74460,25915,70090,133155
8600000US90262,90262,899740,7125,23490,46705,88610,34830,188460,89285,149130,272105
8600000US90263,90263,null,null,null,null,null,null,null,null,null,null
8600000US90265,90265,225150,3200,9055,9090,13745,6575,26960,22335,40885,93310
8600000US90266,90266,456390,7030,18330,26725,26360,18945,38070,36780,95105,189050
8600000US90270,90270,361795,3025,12265,20260,32400,10300,101460,28400,46035,107650
8600000US90272,90272,221750,2145,6175,12780,19550,18185,52820,34990,39910,35195
8600000US90274,90274,310005,2425,10405,16150,18335,14480,42120,25865,47585,132635
8600000US90275,90275,592775,4600,9585,25575,42695,32370,69500,65115,97715,245615
8600000US90277,90277,565465,7295,18685,29590,47235,34775,63860,52540,70980,240510
8600000US90278,90278,582345,8255,21985,56855,57775,28205,51060,45710,114285,198215
8600000US90280,90280,1336735,9010,32665,71610,105455,73550,245000,162805,170265,466375
8600000US90290,90290,105935,575,1150,1785,2660,1250,16230,7765,38570,35950
8600000US90291,90291,404555,6780,16255,30390,49175,22570,64525,56250,64310,94305
8600000US90292,90292,364045,4630,12500,17280,48960,21190,90330,36400,63205,69545
8600000US90293,90293,232560,1625,8325,13665,20790,8050,33000,37440,52570,57100
8600000US90301,90301,514465,8320,22495,29250,41260,20665,80100,56025,73285,183065
8600000US90302,90302,438030,4455,13485,27295,41595,26240,64255,47575,68110,145020
8600000US90303,90303,336525,3260,9990,20570,34380,12770,54555,35920,38815,126260
8600000US90304,90304,328710,5655,18275,30615,31765,17750,57100,26695,35295,105560
8600000US90305,90305,251565,1870,3155,11665,14450,11175,44025,30240,70955,64040
8600000US90401,90401,99955,2510,5035,10880,6420,3825,11055,14805,15345,30080
8600000US90402,90402,114475,2350,9260,9495,8240,4675,17250,16920,21990,24300
8600000US90403,90403,333270,7120,19450,17915,37625,18125,50855,50190,62330,69660
8600000US90404,90404,262695,6580,17245,24950,30435,10400,44180,44365,45565,38975
8600000US90405,90405,372160,6910,21130,32255,45820,25155,62730,36815,71220,70125
8600000US90501,90501,573455,8375,24140,49350,47970,41850,63370,63915,101470,173020
8600000US90502,90502,217080,3945,13360,23880,17255,17500,40115,19105,27645,54270
8600000US90503,90503,579685,8920,33530,45115,44030,48150,75485,57310,90240,176915
8600000US90504,90504,426010,5330,20710,37710,55100,26660,60360,38275,66825,115040
8600000US90505,90505,535980,7550,23870,31035,35120,35055,72370,37085,89850,204045
8600000US90506,90506,-,-,-,-,-,-,-,-,-,-
8600000US90601,90601,523050,4085,10115,31395,34390,23855,62020,67575,89555,200055
8600000US90602,90602,374195,4170,7905,26405,26580,18645,46260,43025,68760,132450
8600000US90603,90603,350695,2645,6730,16275,20505,20375,44805,44990,61755,132610
8600000US90604,90604,642285,4300,17550,42565,51620,31800,97965,53125,121890,221475
8600000US90605,90605,561575,5075,16075,38935,36330,25315,61410,59695,112120,206620
8600000US90606,90606,430355,5525,14060,35055,36305,19625,67190,32840,93500,126255
8600000US90620,90620,692755,6740,24445,46960,64190,25325,119750,62405,114765,228175
8600000US90621,90621,524775,4260,20510,33920,42780,22045,92415,36930,70515,201400
8600000US90623,90623,233455,2115,6095,15960,17575,8025,31110,30145,39155,83275
8600000US90630,90630,718055,9690,20905,41395,58550,29750,120590,73030,120225,243910
8600000US90631,90631,1002480,12100,41325,58330,92460,41670,143445,109215,170465,333470
8600000US90638,90638,702900,6995,20970,51000,55710,25190,94140,76535,155950,216410
8600000US90640,90640,931260,7350,26385,50350,75165,27700,167750,86125,150805,339635
8600000US90650,90650,1434630,14830,48990,116630,116310,54565,243055,132560,280875,426815
8600000US90660,90660,907590,8640,28465,62545,76000,36370,164645,84700,149860,296365
8600000US90670,90670,231940,2980,7010,14715,18275,19765,35790,18600,49830,64975
8600000US90680,90680,417160,3480,12605,27780,46900,26200,86460,49840,62155,101740
8600000US90701,90701,206190,4310,9570,12895,24620,11825,31560,16625,36330,58450
8600000US90703,90703,742725,6100,18880,34885,48775,27305,101775,73750,173620,257630
8600000US90704,90704,null,null,null,null,null,null,null,null,null,null
8600000US90706,90706,1068110,10935,32910,74660,98915,48580,174070,131475,170745,325820
8600000US90710,90710,343635,2995,15990,32965,38580,24825,53400,32175,49375,93325
8600000US90712,90712,476950,3645,16620,29280,43400,23360,91560,56020,73650,139415
8600000US90713,90713,405735,4725,13150,28370,36435,16475,62460,45575,67685,130865
8600000US90715,90715,291615,3120,10225,24090,26120,13375,56415,20495,47235,90545
8600000US90716,90716,151135,3330,8370,15465,14020,7350,36570,14360,19865,31810
8600000US90717,90717,281255,5185,13160,24465,31080,17975,35780,19300,41275,93030
8600000US90720,90720,288055,5040,9905,18075,24235,14255,36800,32075,54700,92970
8600000US90723,90723,685915,9565,23655,46850,78320,30575,154770,61295,72430,208455
8600000US90731,90731,803670,9055,32675,47350,76210,57145,119680,77725,124280,259550
8600000US90732,90732,309485,2610,10060,23195,24680,27955,44400,28440,56520,91630
8600000US90740,90740,301350,3930,9280,13560,21145,13370,40410,36015,61155,102485
8600000US90742,90742,null,null,null,null,null,null,null,null,null,null
8600000US90743,90743,null,null,null,null,null,null,null,null,null,null
8600000US90744,90744,611420,11445,33350,69885,80910,47275,94560,56910,59705,157380
8600000US90745,90745,725745,10585,33755,68205,75695,52495,98845,74610,108560,203000
8600000US90746,90746,373195,4505,8750,28665,29580,29700,64200,32585,57020,118190
8600000US90747,90747,-,-,-,-,-,-,-,-,-,-
8600000US90755,90755,185770,2115,5515,16375,12810,5015,23250,13285,31555,75850
8600000US90802,90802,725245,8250,17385,34015,50730,29945,100440,69115,125455,289910
8600000US90803,90803,586710,5090,13500,34360,54205,23515,74490,63075,97380,221100
8600000US90804,90804,574330,6325,21370,45940,65365,24025,101340,56535,73320,180110
8600000US90805,90805,1211115,5815,37240,104000,137095,51075,258825,111740,170435,334900
8600000US90806,90806,530155,4830,21825,33050,61260,15310,126990,41015,66410,159470
8600000US90807,90807,498460,4525,19085,39450,47100,25135,65525,51815,86405,159415
8600000US90808,90808,570200,5895,19500,40025,51570,32805,99485,50885,97235,172800
8600000US90810,90810,471280,6395,17415,35875,42000,22890,77730,39265,83630,146080
8600000US90813,90813,745640,9220,24245,45405,62435,35825,139320,76170,72320,280700
8600000US90814,90814,362885,2740,9710,28150,29030,17260,37350,30820,51140,156690
8600000US90815,90815,522715,8310,21185,35665,56525,19655,89640,54935,82635,154170
8600000US90822,90822,-,-,-,-,-,-,-,-,-,-
8600000US90831,90831,-,-,-,-,-,-,-,-,-,-
8600000US91001,91001,541605,5635,24240,42415,48225,17795,67130,40160,99655,196350
8600000US91006,91006,450995,4010,14860,28845,40810,23970,65880,40510,79775,152330
8600000US91007,91007,438360,5575,14980,20890,39500,16995,64340,37315,79895,158860
8600000US91008,91008,null,null,null,null,null,null,null,null,null,null
8600000US91010,91010,381390,4515,12805,23130,38520,9930,68640,36285,71590,115975
8600000US91011,91011,229275,4875,8295,13310,20365,16260,36360,39860,39530,50420
8600000US91016,91016,647205,7860,21580,33590,40210,28000,105450,65315,108330,236875
8600000US91020,91020,141915,1440,3630,6185,9020,3075,24300,19770,22815,51685
8600000US91024,91024,146985,2185,5110,9770,11685,8725,24570,13285,28975,42680
8600000US91030,91030,398055,3095,8700,24160,34825,15715,61410,45955,88965,115225
8600000US91040,91040,322105,1085,4090,12190,24540,16450,62130,40935,64970,95715
8600000US91042,91042,417615,3605,7240,20045,35525,17570,63275,59165,80040,131150
8600000US91046,91046,null,null,null,null,null,null,null,null,null,null
8600000US91101,91101,341040,6065,13495,26555,26990,18815,44370,23880,66510,114360
8600000US91103,91103,351420,5325,16265,34110,27705,13360,62175,33445,42490,116545
8600000US91104,91104,500570,8205,21110,41950,41720,22150,84520,39605,67845,173465
8600000US91105,91105,160365,2500,8100,11220,10790,6300,20105,17915,31350,52085
8600000US91106,91106,371870,9320,19710,24765,21795,12690,51720,47480,66345,118045
8600000US91107,91107,477550,7300,20130,40530,36025,25960,64525,56935,80125,146020
8600000US91108,91108,152705,2010,5830,13620,11840,8665,26100,20615,22475,41550
8600000US91201,91201,266225,5055,13490,26925,32035,14650,46980,32145,35405,59540
8600000US91202,91202,302155,4830,12960,26485,23580,16175,52460,27400,42415,95845
8600000US91203,91203,221505,3325,10590,19675,16720,6070,41295,17690,43665,62470
8600000US91204,91204,232350,3835,9460,20530,14350,10300,43710,20275,37095,72800
8600000US91205,91205,468385,4905,24070,39360,44090,20975,91380,31115,82425,130060
8600000US91206,91206,415645,3475,19475,39305,41645,10975,79320,40020,75655,105780
8600000US91207,91207,149390,1390,7165,10540,11480,3000,17340,15740,36375,46365
8600000US91208,91208,204925,3540,8770,20720,15745,6850,35880,25965,23870,63585
8600000US91210,91210,null,null,null,null,null,null,null,null,null,null
8600000US91214,91214,436280,6015,11135,23980,36580,20775,65820,53445,81275,137255
8600000US91301,91301,342650,6365,17635,23670,23575,16220,33210,19575,55280,147125
8600000US91302,91302,379705,3985,13770,15690,27685,10505,48760,26505,63380,169425
8600000US91303,91303,487045,6160,22640,40655,43105,16725,83495,47640,53565,173055
8600000US91304,91304,852545,8580,39660,55320,58895,43815,104325,86310,132350,323290
8600000US91306,91306,775195,6170,30190,61820,57595,36095,97715,76070,92610,316930
8600000US91307,91307,380780,4495,15435,23840,22130,9550,49980,20005,82750,152600
8600000US91311,91311,627195,7430,17020,36820,55100,30360,92280,74725,95400,218060
8600000US91316,91316,497640,3605,10725,16710,31930,14250,73330,42420,96535,208135
8600000US91320,91320,520920,15100,35625,53555,48530,25435,71310,30905,55810,184650
8600000US91321,91321,461655,6560,14185,38505,45640,19140,51480,37755,70160,178225
8600000US91324,91324,432655,7700,14270,25190,39840,17250,74250,39820,52995,161340
8600000US91325,91325,524115,7095,17180,34635,52085,19425,86635,49740,63965,193355
8600000US91326,91326,629690,4645,9645,25380,44955,23300,80745,63475,108950,268595
8600000US91330,91330,16860,1540,2040,1590,2160,1375,2130,430,1485,4110
8600000US91331,91331,1408290,15130,53275,103290,137385,65300,276900,127985,200300,428725
8600000US91335,91335,1276375,10490,39985,80500,112875,41425,206485,104255,154670,525690
8600000US91340,91340,471420,7865,16220,25565,44495,26970,84540,46680,69500,149585
8600000US91342,91342,1371060,12895,40395,61430,101380,77330,232430,142405,226565,476225
8600000US91343,91343,1033660,7640,25860,62770,78720,44210,177210,92240,136465,408545
8600000US91344,91344,809435,6060,21750,55385,63110,33735,113385,97495,126945,291575
8600000US91345,91345,286305,3070,10460,21165,16875,15525,36840,25420,37615,119340
8600000US91350,91350,613840,5610,22010,38275,30740,12680,43000,48675,108935,303910
8600000US91351,91351,580495,4210,14005,33730,35650,18645,59445,43195,106775,264840
8600000US91352,91352,593180,6840,24645,48030,51275,28485,115545,48495,81395,188465
8600000US91354,91354,536335,8995,22540,26770,15245,8760,33095,38075,109380,273470
8600000US91355,91355,452120,8965,24600,17025,10110,8505,39360,53535,80900,209120
8600000US91356,91356,445120,4845,13390,23795,31235,13025,60750,40335,63320,194430
8600000US91360,91360,480305,11900,39415,56160,44910,17650,46010,33675,59330,171260
8600000US91361,91361,253245,6090,17180,16660,20760,6815,26700,16515,25715,116810
8600000US91362,91362,435315,8950,30055,48505,38695,18815,51185,35610,54520,148990
8600000US91364,91364,441020,3835,12050,16810,25850,13925,48870,35915,65680,218090
8600000US91367,91367,688200,12975,33875,36780,39055,19435,78930,65880,109460,291810
8600000US91371,91371,-,-,-,-,-,-,-,-,-,-
8600000US91377,91377,208855,2970,6110,13235,15830,8475,12660,21255,26510,101805
8600000US91381,91381,322170,3415,13675,14830,13130,9820,13020,20810,67225,166240
8600000US91384,91384,360365,5460,15775,22150,16165,10875,29760,27730,78220,154225
8600000US91387,91387,797775,2105,10065,29505,40525,22000,83270,77520,140610,392175
8600000US91390,91390,361765,1540,7935,18070,11500,8750,28500,36770,63095,185605
8600000US91401,91401,671750,5715,17265,31955,52160,23955,109560,70630,80460,280055
8600000US91402,91402,1107300,8060,36770,61295,100140,38390,212400,105890,112935,431420
8600000US91403,91403,455310,3090,9010,16155,33445,21225,63180,62970,119760,126470
8600000US91405,91405,868660,5710,20635,50020,67980,37235,156210,97305,110480,323085
8600000US91406,91406,913470,6585,24895,44850,82075,46910,152870,83075,137470,334745
8600000US91411,91411,423770,3865,7655,23010,26050,18395,92845,36690,66840,148415
8600000US91423,91423,560445,4770,13335,27730,49855,27650,82680,70680,120545,163200
8600000US91436,91436,189310,3225,6640,10435,9715,4125,30180,27365,50550,47070
8600000US91501,91501,290200,3385,11560,28205,23765,4625,43520,33425,41045,100670
8600000US91502,91502,128905,3210,8645,14250,11620,3525,20940,15925,22730,28060
8600000US91504,91504,366645,4590,16385,22745,30665,17755,51630,39515,70350,113005
8600000US91505,91505,449835,8175,22185,28770,40730,13545,53850,49845,87350,145385
8600000US91506,91506,241690,6945,14055,21900,15155,8325,29970,25490,43320,76530
8600000US91601,91601,614630,5385,19110,38220,48350,33150,114365,53995,103720,198340
8600000US91602,91602,337780,5835,11165,23695,21830,11450,52170,45210,58875,107550
8600000US91604,91604,556120,4460,12010,30000,39875,29595,88195,62550,108805,180630
8600000US91605,91605,753415,5540,20390,59525,66705,37000,137070,55595,119175,252420
8600000US91606,91606,615740,6885,23075,45505,46420,16660,117755,54490,108205,196745
8600000US91607,91607,455110,5950,18610,36550,33010,19000,66780,45605,99155,130450
8600000US91608,91608,null,null,null,null,null,null,null,null,null,null
8600000US91701,91701,607865,7330,22515,40895,39745,29325,71210,55550,78960,262330
8600000US91702,91702,842285,15185,33240,73250,61505,25345,150930,82505,130050,270275
8600000US91706,91706,1135850,7330,27030,91870,96065,42055,216270,87930,169980,397325
8600000US91708,91708,37570,-,-,720,1080,5000,8520,5570,7560,9120
8600000US91709,91709,1438030,7420,28730,43310,70255,51875,177435,160400,249760,648845
8600000US91710,91710,1267435,15445,40670,57135,92725,37090,159580,116915,185810,562060
8600000US91711,91711,450015,12470,22740,35690,39135,20775,40830,44670,41080,192620
8600000US91722,91722,586720,4860,18080,30185,32100,13850,82410,60495,110350,234395
8600000US91723,91723,299290,5570,9040,16700,22100,8375,36690,26360,50455,124000
8600000US91724,91724,452985,4730,11645,16615,22480,13595,56355,43515,69760,214290
8600000US91730,91730,974875,15500,39620,71065,88100,50400,139340,77565,126710,366570
8600000US91731,91731,361605,2785,14020,29325,34420,19400,68280,23770,47000,122605
8600000US91732,91732,855735,7130,31605,62780,88965,29325,161790,64070,149870,260200
8600000US91733,91733,533540,8035,23955,39560,47270,21955,102120,53700,95195,141750
8600000US91737,91737,367445,4510,10870,23095,34560,18520,44910,37850,38260,154870
8600000US91739,91739,617360,6400,19590,45555,49480,34630,91735,30045,45915,294010
8600000US91740,91740,395245,4985,15445,18190,23560,17165,49590,35540,57950,172820
8600000US91741,91741,401615,7835,12450,14240,20440,13750,48330,34745,59285,190540
8600000US91744,91744,1195380,15110,46875,76055,101780,39810,178950,116140,166345,454315
8600000US91745,91745,862735,5990,25740,33275,56845,31815,118660,76490,162975,350940
8600000US91746,91746,422950,3720,13580,24265,39110,16150,63750,35195,58840,168340
8600000US91748,91748,675435,4410,23375,43930,54270,33115,98400,64995,135110,217835
8600000US91750,91750,467580,5985,19970,18925,29520,27045,52225,36490,83575,193840
8600000US91752,91752,537770,5335,12235,35370,37290,31385,65850,32815,44035,273455
8600000US91754,91754,440560,4310,14800,30915,36865,17200,84750,35100,89155,127465
8600000US91755,91755,343770,2225,13575,26160,33180,14475,75090,38670,55595,84800
8600000US91759,91759,null,null,null,null,null,null,null,null,null,null
8600000US91761,91761,927240,13110,32875,55150,89020,38550,141960,72950,97565,386060
8600000US91762,91762,853890,8640,28220,62615,81810,37325,122940,67930,108350,336055
8600000US91763,91763,542765,6535,20995,38665,49595,23775,74550,38230,46355,244065
8600000US91764,91764,803145,9650,38165,71670,88750,32975,98880,45540,88725,328790
8600000US91765,91765,761975,2975,14450,35215,57005,26875,110990,75210,127970,311280
8600000US91766,91766,963095,10335,39055,73200,88065,42020,145995,82925,128045,353460
8600000US91767,91767,686030,7665,24450,50380,63995,20950,109660,56910,97135,254885
8600000US91768,91768,466535,6280,18055,29040,36495,24495,69150,41510,51740,189775
8600000US91770,91770,843265,7765,29040,60625,87730,30495,166920,74395,105105,281195
8600000US91773,91773,507610,6195,12320,31460,39180,16805,67320,37195,93980,203145
8600000US91775,91775,343045,2940,11760,24105,31390,12195,50010,33845,63335,113465
8600000US91776,91776,547990,6265,22110,40780,45140,29175,103770,46700,96850,157200
8600000US91780,91780,507135,4485,17325,29695,46035,20285,76470,57875,66230,188730
8600000US91784,91784,400940,4800,13875,28240,34055,20015,37180,33520,45470,183785
8600000US91786,91786,750390,13240,31110,59145,69360,32700,114545,64740,78755,286800
8600000US91789,91789,704230,4500,16910,31695,46895,21390,84580,66055,127050,305160
8600000US91790,91790,673240,7380,20600,38860,44615,30805,122190,58190,113205,237395
8600000US91791,91791,537520,4585,13110,26550,34160,18075,76590,40300,82540,241605
8600000US91792,91792,516990,2485,10460,26750,32045,15500,74970,48225,74840,231715
8600000US91801,91801,812160,6345,25610,44905,78605,39405,157235,81200,143275,235580
8600000US91803,91803,417275,2970,14245,29295,38630,18060,88080,38355,63205,124440
8600000US91901,91901,250235,2445,6495,8485,20255,16035,37140,47955,35820,75600
8600000US91902,91902,244925,1630,7565,21360,35295,17200,43770,25050,32960,60100
8600000US91905,91905,null,null,null,null,null,null,null,null,null,null
8600000US91906,91906,null,null,null,null,null,null,null,null,null,null
8600000US91910,91910,912485,14130,42720,70710,99750,60600,146910,100205,146475,230990
8600000US91911,91911,1055560,12580,40190,84695,101180,62955,171325,119955,183330,279350
8600000US91913,91913,732900,6365,19790,30770,74785,51575,133520,58940,142590,214580
8600000US91914,91914,251605,3625,5920,15775,17425,12900,43020,31835,39730,81375
8600000US91915,91915,469175,5615,10335,22675,38580,23410,100260,52555,79525,136225
8600000US91916,91916,null,null,null,null,null,null,null,null,null,null
8600000US91917,91917,null,null,null,null,null,null,null,null,null,null
8600000US91931,91931,null,null,null,null,null,null,null,null,null,null
8600000US91932,91932,336630,4800,14310,27585,38020,19065,58325,33015,47560,93950
8600000US91934,91934,null,null,null,null,null,null,null,null,null,null
8600000US91935,91935,145105,440,1175,945,5120,5575,18540,24490,35560,53260
8600000US91941,91941,376705,5820,17120,39985,47705,24605,77175,36830,50915,76555
8600000US91942,91942,488890,9335,25580,42325,69265,35800,102485,38045,63875,102180
8600000US91945,91945,300140,3865,11145,31315,47550,21955,59160,32010,30845,62300
8600000US91948,91948,null,null,null,null,null,null,null,null,null,null
8600000US91950,91950,792485,12485,34985,73025,98945,48705,143980,76410,100690,203255
8600000US91962,91962,null,null,null,null,null,null,null,null,null,null
8600000US91963,91963,null,null,null,null,null,null,null,null,null,null
8600000US91977,91977,820780,5010,24955,59690,105350,58795,172470,98665,103115,192735
8600000US91978,91978,107160,3370,3655,11100,16490,12005,24570,7225,19850,8895
8600000US91980,91980,-,-,-,-,-,-,-,-,-,-
8600000US92003,92003,59390,615,315,3310,5570,1400,13020,7610,10750,16800
8600000US92004,92004,15475,775,2850,-,1240,-,-,-,-,10610
8600000US92007,92007,108935,2275,9120,7825,18620,11325,22500,8090,7000,22185
8600000US92008,92008,355100,6485,17185,27710,42360,11875,52890,36805,59920,99875
8600000US92009,92009,555485,7940,25450,51355,50165,15045,84380,79120,118420,123610
8600000US92010,92010,213425,1650,11960,16650,15920,6075,19590,24680,42175,74730
8600000US92011,92011,261395,4760,11940,21005,17555,10150,43450,25420,58800,68320
8600000US92014,92014,118825,3515,9150,12720,24025,10325,25050,4895,5005,24140
8600000US92019,92019,563790,5935,16080,38550,62555,42540,124800,85865,70040,117420
8600000US92020,92020,677540,11200,33775,52480,75595,50465,126455,89050,61770,176750
8600000US92021,92021,814285,11765,44085,67000,88310,62610,147340,104285,116625,172265
8600000US92024,92024,562705,12920,28255,48800,70555,32385,112280,67920,80700,108890
8600000US92025,92025,617465,10780,34895,55110,67240,34115,122600,80285,74220,138215
8600000US92026,92026,702625,8565,29910,50410,59980,36565,122670,82490,132045,179990
8600000US92027,92027,766420,8935,31170,62180,70760,39900,135400,101725,120955,195400
8600000US92028,92028,626595,8730,17940,28195,36545,26115,117570,78500,113625,199370
8600000US92029,92029,257530,3005,10485,21115,28350,19805,45000,34190,41080,54500
8600000US92036,92036,null,null,null,null,null,null,null,null,null,null
8600000US92037,92037,349380,7165,23010,37290,70465,32870,72630,21545,24000,60415
8600000US92040,92040,591935,5975,23410,49775,72420,32530,100850,61870,89760,155345
8600000US92054,92054,531560,14025,30365,49820,64040,24395,73855,51910,85630,137520
8600000US92055,92055,null,null,null,null,null,null,null,null,null,null
8600000US92056,92056,703515,7980,32370,62565,74840,42575,84685,53930,114925,229645
