GEO_ID,NAME,B12001_001E,B12001_002E,B12001_003E,B12001_004E,B12001_005E,B12001_006E,B12001_007E,B12001_008E,B12001_009E,B12001_010E,B12001_011E,B12001_012E,B12001_013E,B12001_014E,B12001_015E,B12001_016E,B12001_017E,B12001_018E,B12001_019E
id,Geographic Area Name,Estimate!!Total:,Estimate!!Total:!!Male:,Estimate!!Total:!!Male:!!Never married,Estimate!!Total:!!Male:!!Now married:,"Estimate!!Total:!!Male:!!Now married:!!Married, spouse present","Estimate!!Total:!!Male:!!Now married:!!Married, spouse absent:","Estimate!!Total:!!Male:!!Now married:!!Married, spouse absent:!!Separated","Estimate!!Total:!!Male:!!Now married:!!Married, spouse absent:!!Other",Estimate!!Total:!!Male:!!Widowed,Estimate!!Total:!!Male:!!Divorced,Estimate!!Total:!!Female:,Estimate!!Total:!!Female:!!Never married,Estimate!!Total:!!Female:!!Now married:,"Estimate!!Total:!!Female:!!Now married:!!Married, spouse present","Estimate!!Total:!!Female:!!Now married:!!Married, spouse absent:","Estimate!!Total:!!Female:!!Now married:!!Married, spouse absent:!!Separated","Estimate!!Total:!!Female:!!Now married:!!Married, spouse absent:!!Other",Estimate!!Total:!!Female:!!Widowed,Estimate!!Total:!!Female:!!Divorced
8600000US90001,ZCTA5 90001,43931,22441,11585,9216,7200,2016,582,1434,421,1219,21490,9999,9047,6863,2184,1040,1144,1247,1197
8600000US90002,ZCTA5 90002,39066,18179,9859,7093,5691,1402,426,976,400,827,20887,10963,7229,5461,1768,858,910,1199,1496
8600000US90003,ZCTA5 90003,54243,25998,13908,10519,7633,2886,888,1998,447,1124,28245,14115,10720,7287,3433,1497,1936,1637,1773
8600000US90004,ZCTA5 90004,50637,25246,13486,9925,8405,1520,565,955,349,1486,25391,11750,9700,8144,1556,653,903,1707,2234
8600000US90005,ZCTA5 90005,33484,16730,9211,6169,5036,1133,409,724,274,1076,16754,7931,6048,4932,1116,584,532,1342,1433
8600000US90006,ZCTA5 90006,48626,24018,13405,8717,6724,1993,692,1301,416,1480,24608,11948,8776,6530,2246,1153,1093,1786,2098
8600000US90007,ZCTA5 90007,37617,19256,14613,4001,2998,1003,343,660,145,497,18361,12691,4032,2869,1163,509,654,890,748
8600000US90008,ZCTA5 90008,27800,12039,6196,4437,3544,893,424,469,215,1191,15761,7667,4543,3555,988,538,450,1281,2270
8600000US90010,ZCTA5 90010,3505,1644,772,740,720,20,20,0,6,126,1861,726,754,712,42,9,33,137,244
8600000US90011,ZCTA5 90011,81802,40980,22216,16501,12391,4110,1200,2910,376,1887,40822,20819,15693,11853,3840,1659,2181,2121,2189
8600000US90012,ZCTA5 90012,34039,21243,13461,5785,3624,2161,780,1381,320,1677,12796,5600,4396,3542,854,372,482,1856,944
8600000US90013,ZCTA5 90013,12169,7774,4954,1747,983,764,477,287,332,741,4395,2290,1117,881,236,141,95,335,653
8600000US90014,ZCTA5 90014,8561,5156,3059,1034,675,359,226,133,96,967,3405,1880,738,614,124,99,25,324,463
8600000US90015,ZCTA5 90015,19363,9782,6095,2998,2248,750,223,527,68,621,9581,5246,2987,2251,736,459,277,505,843
8600000US90016,ZCTA5 90016,38595,18952,9485,7469,6343,1126,384,742,496,1502,19643,8088,7894,6135,1759,859,900,1525,2136
8600000US90017,ZCTA5 90017,22656,12002,7340,3627,2768,859,333,526,90,945,10654,5767,3473,2748,725,347,378,603,811
8600000US90018,ZCTA5 90018,43204,20592,10555,8229,6516,1713,476,1237,299,1509,22612,10595,8332,6296,2036,859,1177,1513,2172
8600000US90019,ZCTA5 90019,54399,27092,13720,10874,8714,2160,794,1366,410,2088,27307,11879,10496,8641,1855,932,923,2155,2777
8600000US90020,ZCTA5 90020,33153,15898,7862,7056,6182,874,371,503,123,857,17255,7750,7089,5999,1090,576,514,919,1497
8600000US90021,ZCTA5 90021,2672,1627,990,427,259,168,61,107,0,210,1045,577,294,246,48,35,13,81,93
8600000US90022,ZCTA5 90022,52076,25279,11959,11418,9424,1994,710,1284,750,1152,26797,11324,11577,9060,2517,1233,1284,2105,1791
8600000US90023,ZCTA5 90023,35704,17830,9410,7272,5852,1420,569,851,270,878,17874,8293,7260,5596,1664,733,931,1419,902
8600000US90024,ZCTA5 90024,48231,21408,15195,5069,4512,557,176,381,227,917,26823,18665,5173,4500,673,117,556,1307,1678
8600000US90025,ZCTA5 90025,42083,21420,12436,7280,6611,669,268,401,202,1502,20663,10149,7064,6462,602,153,449,1326,2124
8600000US90026,ZCTA5 90026,59103,30129,18072,9937,8473,1464,535,929,264,1856,28974,15026,10092,8179,1913,802,1111,1598,2258
8600000US90027,ZCTA5 90027,40090,19152,9959,7421,6255,1166,331,835,419,1353,20938,9484,7583,6162,1421,557,864,1614,2257
8600000US90028,ZCTA5 90028,28084,15155,10003,3736,2654,1082,396,686,267,1149,12929,7303,3217,2539,678,290,388,876,1533
8600000US90029,ZCTA5 90029,32037,16210,9450,5628,4182,1446,244,1202,247,885,15827,7499,5738,4087,1651,548,1103,1250,1340
8600000US90031,ZCTA5 90031,33176,16113,8259,6468,5399,1069,312,757,369,1017,17063,7317,6637,5172,1465,568,897,1961,1148
8600000US90032,ZCTA5 90032,39316,19103,9893,7442,6325,1117,376,741,459,1309,20213,8691,7813,6183,1630,762,868,1845,1864
8600000US90033,ZCTA5 90033,37636,17792,9758,6738,5547,1191,375,816,282,1014,19844,10125,6890,5326,1564,914,650,1671,1158
8600000US90034,ZCTA5 90034,47559,24558,13814,9013,7944,1069,412,657,349,1382,23001,10673,8967,7858,1109,452,657,1242,2119
8600000US90035,ZCTA5 90035,22330,10504,4472,5027,4478,549,210,339,254,751,11826,4589,4910,4437,473,230,243,848,1479
8600000US90036,ZCTA5 90036,32600,14846,7292,6466,5904,562,229,333,130,958,17754,8767,6667,5890,777,265,512,711,1609
8600000US90037,ZCTA5 90037,51520,26004,14971,9161,6814,2347,817,1530,421,1451,25516,12381,9528,6629,2899,1626,1273,1700,1907
8600000US90038,ZCTA5 90038,24887,13396,8506,4015,3224,791,194,597,134,741,11491,6214,3774,3098,676,247,429,656,847
8600000US90039,ZCTA5 90039,25513,12608,5910,5593,5005,588,174,414,270,835,12905,4904,5705,4854,851,433,418,879,1417
8600000US90040,ZCTA5 90040,9925,4854,2148,2089,1738,351,151,200,121,496,5071,2003,2172,1695,477,212,265,406,490
8600000US90041,ZCTA5 90041,24776,11761,5361,5364,4845,519,189,330,281,755,13015,4767,5445,4639,806,411,395,1677,1126
8600000US90042,ZCTA5 90042,53284,26348,13046,11072,9152,1920,634,1286,363,1867,26936,11619,10859,8885,1974,810,1164,1857,2601
8600000US90043,ZCTA5 90043,38654,18428,9569,7082,5989,1093,341,752,453,1324,20226,8430,7321,5760,1561,681,880,1999,2476
8600000US90044,ZCTA5 90044,74835,34147,17439,13480,10309,3171,996,2175,817,2411,40688,21232,13700,9915,3785,1863,1922,2432,3324
8600000US90045,ZCTA5 90045,35266,16683,7886,7476,6987,489,144,345,303,1018,18583,7965,7328,6807,521,290,231,1508,1782
8600000US90046,ZCTA5 90046,47580,26011,15254,8007,7116,891,200,691,380,2370,21569,10713,7239,6684,555,261,294,1320,2297
8600000US90047,ZCTA5 90047,41829,18292,9148,7176,5853,1323,362,961,524,1444,23537,10277,7702,5773,1929,1002,927,2528,3030
8600000US90048,ZCTA5 90048,19647,8840,4478,3787,3564,223,94,129,71,504,10807,5109,3954,3589,365,164,201,701,1043
8600000US90049,ZCTA5 90049,30969,13897,4990,7629,7013,616,186,430,181,1097,17072,6563,7813,7160,653,387,266,1102,1594
8600000US90056,ZCTA5 90056,6591,2546,789,1526,1380,146,65,81,134,97,4045,1509,1460,1357,103,71,32,426,650
8600000US90057,ZCTA5 90057,40652,22349,13561,7240,5085,2155,639,1516,361,1187,18303,9424,6052,4846,1206,632,574,1385,1442
8600000US90058,ZCTA5 90058,1777,747,538,173,132,41,15,26,16,20,1030,677,274,131,143,124,19,38,41
8600000US90059,ZCTA5 90059,33010,14958,8231,5551,4503,1048,409,639,250,926,18052,9371,6123,4332,1791,942,849,1118,1440
8600000US90061,ZCTA5 90061,21481,10133,5493,3704,2941,763,288,475,246,690,11348,5299,3988,2835,1153,549,604,1043,1018
8600000US90062,ZCTA5 90062,29100,13634,7299,5185,3988,1197,388,809,204,946,15466,7680,5340,3816,1524,656,868,1080,1366
8600000US90063,ZCTA5 90063,41803,20695,9961,9292,7577,1715,475,1240,505,937,21108,8919,9304,7062,2242,1028,1214,1578,1307
8600000US90064,ZCTA5 90064,21676,10518,4356,5333,4982,351,57,294,250,579,11158,4003,5313,4912,401,116,285,509,1333
8600000US90065,ZCTA5 90065,38546,19152,8951,8758,7445,1313,550,763,321,1122,19394,7867,8504,7125,1379,674,705,1352,1671
8600000US90066,ZCTA5 90066,50956,25526,11487,11657,10509,1148,314,834,544,1838,25430,9860,11587,10292,1295,497,798,1646,2337
8600000US90067,ZCTA5 90067,2243,997,251,541,530,11,0,11,121,84,1246,240,605,541,64,0,64,234,167
8600000US90068,ZCTA5 90068,19017,9964,5257,3831,3412,419,129,290,115,761,9053,3535,3555,3230,325,75,250,501,1462
8600000US90069,ZCTA5 90069,19280,11383,7442,2780,2402,378,127,251,162,999,7897,3857,2464,2168,296,116,180,570,1006
8600000US90071,ZCTA5 90071,126,85,85,0,0,0,0,0,0,0,41,32,0,0,0,0,0,2,7
8600000US90073,ZCTA5 90073,953,858,426,165,0,165,85,80,23,244,95,45,28,0,28,28,0,2,20
8600000US90077,ZCTA5 90077,6848,3292,784,2264,2119,145,71,74,36,208,3556,807,2206,2080,126,25,101,260,283
8600000US90079,ZCTA5 90079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US90089,ZCTA5 90089,3786,1819,1819,0,0,0,0,0,0,0,1967,1962,5,0,5,5,0,0,0
8600000US90090,ZCTA5 90090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US90094,ZCTA5 90094,7712,3771,1409,1957,1900,57,17,40,130,275,3941,1218,2109,1893,216,56,160,170,444
8600000US90095,ZCTA5 90095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US90201,ZCTA5 90201,77095,38381,20619,15559,13333,2226,690,1536,636,1567,38714,18562,15948,12781,3167,1823,1344,2203,2001
8600000US90210,ZCTA5 90210,16225,7601,2158,4737,4540,197,51,146,167,539,8624,1752,4783,4569,214,97,117,1316,773
8600000US90211,ZCTA5 90211,6916,3038,1146,1478,1380,98,50,48,54,360,3878,1549,1423,1331,92,43,49,409,497
8600000US90212,ZCTA5 90212,11009,4952,1584,2787,2728,59,18,41,134,447,6057,1710,3067,2736,331,134,197,406,874
8600000US90220,ZCTA5 90220,40076,18757,9048,8140,6509,1631,537,1094,545,1024,21319,9461,7819,6249,1570,649,921,1875,2164
8600000US90221,ZCTA5 90221,39700,19721,10007,8352,6848,1504,585,919,405,957,19979,9090,8273,6521,1752,849,903,1261,1355
8600000US90222,ZCTA5 90222,24105,11832,6101,5045,4126,919,190,729,216,470,12273,5728,4893,3903,990,335,655,843,809
8600000US90230,ZCTA5 90230,26887,12296,4952,6520,5992,528,194,334,132,692,14591,5220,6477,5916,561,166,395,1180,1714
8600000US90232,ZCTA5 90232,12777,5974,2361,2874,2592,282,40,242,200,539,6803,2722,2811,2556,255,36,219,485,785
8600000US90240,ZCTA5 90240,20869,9942,3741,5337,4925,412,71,341,184,680,10927,3603,5362,4773,589,266,323,991,971
8600000US90241,ZCTA5 90241,35259,17519,7760,8059,7189,870,397,473,336,1364,17740,6568,7919,6963,956,494,462,1292,1961
8600000US90242,ZCTA5 90242,34255,15997,7050,7623,6918,705,249,456,252,1072,18258,7378,7679,6749,930,517,413,1254,1947
8600000US90245,ZCTA5 90245,13314,6511,2429,3550,3350,200,36,164,80,452,6803,2066,3518,3283,235,130,105,292,927
8600000US90247,ZCTA5 90247,39523,19118,8169,8983,7609,1374,624,750,358,1608,20405,7182,9038,7366,1672,723,949,2056,2129
8600000US90248,ZCTA5 90248,9783,4799,1849,2414,2109,305,53,252,102,434,4984,1586,2281,2037,244,101,143,476,641
8600000US90249,ZCTA5 90249,22062,10699,3849,5500,4331,1169,142,1027,301,1049,11363,4093,5103,4208,895,521,374,902,1265
8600000US90250,ZCTA5 90250,75913,35829,15448,16399,13607,2792,724,2068,732,3250,40084,16938,16305,13314,2991,1679,1312,2479,4362
8600000US90254,ZCTA5 90254,16546,8976,4030,3916,3632,284,74,210,149,881,7570,2509,3935,3623,312,176,136,344,782
8600000US90255,ZCTA5 90255,58186,29097,15002,12200,9908,2292,932,1360,540,1355,29089,13251,12016,9503,2513,1023,1490,2053,1769
8600000US90260,ZCTA5 90260,27935,14317,5986,6662,5762,900,149,751,374,1295,13618,4712,6619,5556,1063,312,751,823,1464
8600000US90262,ZCTA5 90262,53586,25603,12399,11487,9534,1953,576,1377,521,1196,27983,13018,11747,9045,2702,1048,1654,1690,1528
8600000US90263,ZCTA5 90263,1838,770,770,0,0,0,0,0,0,0,1068,1047,21,0,21,0,21,0,0
8600000US90265,ZCTA5 90265,15669,7678,2618,4048,3804,244,126,118,228,784,7991,2016,4287,3911,376,188,188,630,1058
8600000US90266,ZCTA5 90266,27882,13310,3688,8306,8091,215,74,141,323,993,14572,3778,8387,8022,365,109,256,905,1502
8600000US90270,ZCTA5 90270,20735,10298,5126,4658,3989,669,317,352,220,294,10437,4682,4608,3866,742,371,371,568,579
8600000US90272,ZCTA5 90272,17413,8288,2103,5515,5288,227,62,165,177,493,9125,1704,5558,5197,361,177,184,827,1036
8600000US90274,ZCTA5 90274,21016,10185,2199,7162,6843,319,46,273,328,496,10831,1950,7124,6747,377,83,294,909,848
8600000US90275,ZCTA5 90275,35519,16767,3676,11739,10977,762,122,640,423,929,18752,3670,11624,10927,697,212,485,1992,1466
8600000US90277,ZCTA5 90277,29480,14308,4728,7729,7199,530,166,364,238,1613,15172,4225,7553,7081,472,242,230,1046,2348
8600000US90278,ZCTA5 90278,31989,16342,5760,8981,8385,596,239,357,370,1231,15647,4120,9068,8418,650,320,330,834,1625
8600000US90280,ZCTA5 90280,73690,36192,17142,16715,13966,2749,1021,1728,675,1660,37498,16297,16284,13354,2930,1282,1648,2259,2658
8600000US90290,ZCTA5 90290,5003,2525,866,1466,1222,244,0,244,53,140,2478,723,1348,1185,163,49,114,57,350
8600000US90291,ZCTA5 90291,23943,12443,6454,4798,4251,547,241,306,95,1096,11500,5061,4670,4175,495,255,240,557,1212
8600000US90292,ZCTA5 90292,21397,11267,5155,4560,3827,733,232,501,321,1231,10130,3455,4205,3822,383,111,272,564,1906
8600000US90293,ZCTA5 90293,11478,5612,2820,2125,1930,195,17,178,38,629,5866,2470,2305,1921,384,130,254,356,735
8600000US90301,ZCTA5 90301,30447,15325,7634,5883,4284,1599,475,1124,440,1368,15122,6568,5478,4168,1310,674,636,1320,1756
8600000US90302,ZCTA5 90302,24043,11132,5606,4184,3659,525,199,326,233,1109,12911,5842,4455,3523,932,532,400,731,1883
8600000US90303,ZCTA5 90303,18972,9257,4010,4386,3708,678,228,450,139,722,9715,3726,4274,3556,718,445,273,759,956
8600000US90304,ZCTA5 90304,19648,9795,4743,4534,3712,822,337,485,107,411,9853,4277,4406,3533,873,465,408,426,744
8600000US90305,ZCTA5 90305,13147,6120,2760,2311,2018,293,174,119,232,817,7027,2673,2276,1938,338,191,147,710,1368
8600000US90401,ZCTA5 90401,6752,3548,1990,1022,715,307,109,198,57,479,3204,1468,915,845,70,33,37,256,565
8600000US90402,ZCTA5 90402,9597,4405,1126,2800,2692,108,15,93,97,382,5192,1306,2774,2666,108,27,81,381,731
8600000US90403,ZCTA5 90403,21207,10171,3867,4976,4489,487,166,321,179,1149,11036,3860,4764,4424,340,173,167,665,1747
8600000US90404,ZCTA5 90404,19868,9873,4880,3749,3276,473,175,298,152,1092,9995,4241,3552,3119,433,221,212,984,1218
8600000US90405,ZCTA5 90405,24662,12493,6067,4874,4535,339,45,294,155,1397,12169,5138,4761,4414,347,118,229,637,1633
8600000US90501,ZCTA5 90501,33423,16130,6422,8300,7810,490,259,231,382,1026,17293,6101,8641,7642,999,459,540,917,1634
8600000US90502,ZCTA5 90502,15356,7740,3078,3719,3231,488,241,247,251,692,7616,2045,3622,3175,447,115,332,894,1055
8600000US90503,ZCTA5 90503,36951,17523,5897,10220,9295,925,99,826,480,926,19428,5031,10343,9297,1046,239,807,2000,2054
8600000US90504,ZCTA5 90504,27990,13510,4987,7290,6655,635,128,507,275,958,14480,4460,7106,6654,452,213,239,1278,1636
8600000US90505,ZCTA5 90505,30081,14290,4052,8794,8366,428,202,226,330,1114,15791,3905,8871,8363,508,232,276,1595,1420
8600000US90506,ZCTA5 90506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US90601,ZCTA5 90601,26652,12703,5115,6392,5781,611,169,442,222,974,13949,4897,6457,5588,869,383,486,1149,1446
8600000US90602,ZCTA5 90602,20619,10089,4914,4198,3664,534,183,351,230,747,10530,4462,4188,3503,685,306,379,848,1032
8600000US90603,ZCTA5 90603,17355,8731,2672,5175,4474,701,343,358,386,498,8624,2702,4612,4372,240,103,137,653,657
8600000US90604,ZCTA5 90604,34651,16731,6799,8474,7707,767,224,543,358,1100,17920,6069,8778,7545,1233,624,609,1288,1785
8600000US90605,ZCTA5 90605,31942,15962,6591,8178,7210,968,325,643,385,808,15980,5593,7860,6820,1040,372,668,1204,1323
8600000US90606,ZCTA5 90606,27085,13538,5661,6600,5822,778,180,598,289,988,13547,4878,6389,5506,883,271,612,994,1286
8600000US90620,ZCTA5 90620,38377,18269,6535,10107,9220,887,126,761,349,1278,20108,5865,10304,9134,1170,333,837,2280,1659
8600000US90621,ZCTA5 90621,28611,14408,6365,7097,6262,835,319,516,128,818,14203,4356,7338,6037,1301,585,716,832,1677
8600000US90623,ZCTA5 90623,13435,6444,2222,3645,3473,172,62,110,167,410,6991,1935,3811,3463,348,147,201,528,717
8600000US90630,ZCTA5 90630,40448,19171,6235,11180,10248,932,161,771,478,1278,21277,6165,11134,10134,1000,272,728,1694,2284
8600000US90631,ZCTA5 90631,55885,26817,10129,13954,12836,1118,322,796,720,2014,29068,9642,13861,12663,1198,538,660,2243,3322
8600000US90638,ZCTA5 90638,41727,19969,7530,10587,9826,761,209,552,457,1395,21758,6869,10553,9638,915,240,675,2273,2063
8600000US90640,ZCTA5 90640,51105,24663,11740,10703,9416,1287,483,804,722,1498,26442,10392,10868,9139,1729,879,850,2770,2412
8600000US90650,ZCTA5 90650,83736,41736,18266,19668,16912,2756,657,2099,1005,2797,42000,15520,19175,16247,2928,1307,1621,3620,3685
8600000US90660,ZCTA5 90660,51682,24783,10926,11552,10173,1379,361,1018,602,1703,26899,10668,11509,9738,1771,585,1186,2494,2228
8600000US90670,ZCTA5 90670,13590,6521,2684,3120,2650,470,81,389,247,470,7069,2518,3114,2568,546,180,366,721,716
8600000US90680,ZCTA5 90680,24217,11491,4978,5614,4769,845,144,701,136,763,12726,4759,5693,4649,1044,405,639,1102,1172
8600000US90701,ZCTA5 90701,13974,6491,2433,3472,2845,627,128,499,164,422,7483,2477,3324,2840,484,101,383,827,855
8600000US90703,ZCTA5 90703,43224,21251,6989,12845,11801,1044,201,843,611,806,21973,5505,12936,11655,1281,236,1045,1974,1558
8600000US90704,ZCTA5 90704,3125,1624,572,808,712,96,10,86,158,86,1501,311,860,745,115,31,84,111,219
8600000US90706,ZCTA5 90706,60973,29509,12732,13556,11872,1684,564,1120,695,2526,31464,12065,13721,11549,2172,960,1212,2225,3453
8600000US90710,ZCTA5 90710,22514,10454,4064,5182,4766,416,150,266,280,928,12060,4183,5478,4644,834,425,409,1085,1314
8600000US90712,ZCTA5 90712,25651,12006,4316,6459,6081,378,188,190,198,1033,13645,4538,6557,5940,617,274,343,1001,1549
8600000US90713,ZCTA5 90713,23134,11445,3988,6402,5998,404,82,322,315,740,11689,3250,6478,5847,631,170,461,945,1016
8600000US90715,ZCTA5 90715,16574,7920,3163,3915,3338,577,130,447,229,613,8654,3111,3745,3243,502,138,364,717,1081
8600000US90716,ZCTA5 90716,11051,5558,2640,2461,2180,281,152,129,99,358,5493,2219,2458,2066,392,174,218,378,438
8600000US90717,ZCTA5 90717,17647,8637,2781,4299,3904,395,151,244,296,1261,9010,2903,4160,3794,366,196,170,585,1362
8600000US90720,ZCTA5 90720,18069,8424,2546,5137,4708,429,187,242,139,602,9645,2453,5088,4670,418,172,246,936,1168
8600000US90723,ZCTA5 90723,41967,20759,10269,8836,7796,1040,454,586,313,1341,21208,9108,9023,7380,1643,675,968,1566,1511
8600000US90731,ZCTA5 90731,48658,24050,10468,10426,8745,1681,670,1011,569,2587,24608,9543,10086,8483,1603,848,755,2149,2830
8600000US90732,ZCTA5 90732,19133,9169,3177,5096,4757,339,101,238,130,766,9964,2291,5145,4747,398,154,244,1102,1426
8600000US90740,ZCTA5 90740,21708,9738,2399,5606,5131,475,190,285,475,1258,11970,2407,5462,5063,399,104,295,2268,1833
8600000US90742,ZCTA5 90742,652,334,131,127,121,6,0,6,12,64,318,73,131,125,6,0,6,34,80
8600000US90743,ZCTA5 90743,202,106,28,75,75,0,0,0,3,0,96,12,75,75,0,0,0,3,6
8600000US90744,ZCTA5 90744,42911,21140,10025,9629,8135,1494,481,1013,526,960,21771,8712,9811,7789,2022,1058,964,1387,1861
8600000US90745,ZCTA5 90745,47099,22497,8879,11308,9745,1563,258,1305,422,1888,24602,8899,11516,9532,1984,728,1256,2177,2010
8600000US90746,ZCTA5 90746,23323,11077,4806,5118,4404,714,311,403,240,913,12246,4534,5078,4340,738,266,472,1245,1389
8600000US90747,ZCTA5 90747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US90755,ZCTA5 90755,9645,4350,1788,2028,1836,192,64,128,107,427,5295,2342,1969,1796,173,74,99,405,579
8600000US90802,ZCTA5 90802,34176,17990,10397,5651,4416,1235,600,635,207,1735,16186,8381,4858,4225,633,270,363,744,2203
8600000US90803,ZCTA5 90803,29267,14363,5675,6202,5743,459,196,263,394,2092,14904,5412,5924,5392,532,212,320,1102,2466
8600000US90804,ZCTA5 90804,32321,15592,8986,5346,4629,717,219,498,175,1085,16729,8635,5688,4593,1095,548,547,791,1615
8600000US90805,ZCTA5 90805,72790,34676,16538,15163,13163,2000,656,1344,604,2371,38114,16653,15513,12603,2910,1106,1804,2448,3500
8600000US90806,ZCTA5 90806,32798,15826,8217,6215,5458,757,255,502,339,1055,16972,7636,6340,5222,1118,730,388,1226,1770
8600000US90807,ZCTA5 90807,27156,13411,5359,6221,5554,667,231,436,422,1409,13745,4685,6262,5513,749,352,397,1007,1791
8600000US90808,ZCTA5 90808,32319,15829,5138,9174,8612,562,76,486,394,1123,16490,4162,9277,8495,782,411,371,1099,1952
8600000US90810,ZCTA5 90810,30084,14401,6960,6432,5431,1001,332,669,200,809,15683,6832,6515,5249,1266,342,924,1086,1250
8600000US90813,ZCTA5 90813,44018,22109,12035,8141,6340,1801,652,1149,413,1520,21909,10453,7937,6129,1808,857,951,1594,1925
8600000US90814,ZCTA5 90814,17074,7759,3778,3176,2832,344,111,233,220,585,9315,4300,3082,2798,284,148,136,565,1368
8600000US90815,ZCTA5 90815,35055,16880,6960,8345,7620,725,173,552,313,1262,18175,6952,7822,7337,485,156,329,1434,1967
8600000US90822,ZCTA5 90822,133,111,30,27,0,27,0,27,19,35,22,18,4,0,4,0,4,0,0
8600000US90831,ZCTA5 90831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US91001,ZCTA5 91001,31755,15201,5964,8022,7280,742,205,537,448,767,16554,5082,7904,7011,893,463,430,1353,2215
8600000US91006,ZCTA5 91006,27241,12923,4164,7932,7332,600,62,538,139,688,14318,3384,8350,7289,1061,239,822,1161,1423
8600000US91007,ZCTA5 91007,28260,12870,4032,7732,6807,925,172,753,418,688,15390,4262,7956,6757,1199,189,1010,1771,1401
8600000US91008,ZCTA5 91008,954,422,98,256,238,18,2,16,29,39,532,133,269,240,29,0,29,117,13
8600000US91010,ZCTA5 91010,22326,10400,4359,5127,4407,720,230,490,129,785,11926,4432,4916,4275,641,301,340,1087,1491
8600000US91011,ZCTA5 91011,16470,7961,2276,5371,5201,170,27,143,135,179,8509,1909,5556,5159,397,105,292,601,443
8600000US91016,ZCTA5 91016,34083,16158,6436,8218,7405,813,310,503,287,1217,17925,5911,8173,7107,1066,538,528,1308,2533
8600000US91020,ZCTA5 91020,7441,3514,1441,1789,1584,205,20,185,120,164,3927,1199,1869,1564,305,125,180,429,430
8600000US91024,ZCTA5 91024,9212,4368,1246,2542,2409,133,47,86,77,503,4844,879,2615,2396,219,64,155,517,833
8600000US91030,ZCTA5 91030,20329,9534,3246,5431,5193,238,67,171,254,603,10795,3497,5630,5195,435,119,316,596,1072
8600000US91040,ZCTA5 91040,17419,8539,2856,4529,4088,441,107,334,370,784,8880,2507,4360,4053,307,129,178,862,1151
8600000US91042,ZCTA5 91042,23055,11280,4373,5780,5316,464,96,368,206,921,11775,3157,6143,5271,872,193,679,1008,1467
8600000US91046,ZCTA5 91046,158,91,28,63,63,0,0,0,0,0,67,0,52,52,0,0,0,15,0
8600000US91101,ZCTA5 91101,18944,8444,3852,3736,3167,569,189,380,259,597,10500,4544,3682,3148,534,171,363,903,1371
8600000US91103,ZCTA5 91103,22706,10468,4567,4834,4171,663,140,523,288,779,12238,5328,4679,3996,683,272,411,1167,1064
8600000US91104,ZCTA5 91104,30801,14390,5433,7725,6997,728,160,568,257,975,16411,5856,7582,6935,647,274,373,1390,1583
8600000US91105,ZCTA5 91105,10769,5141,1562,2892,2630,262,58,204,117,570,5628,1218,3058,2648,410,108,302,454,898
8600000US91106,ZCTA5 91106,21809,10652,5423,4517,4050,467,106,361,114,598,11157,4876,4423,3921,502,125,377,562,1296
8600000US91107,ZCTA5 91107,27675,13434,4568,7615,7024,591,301,290,452,799,14241,4169,7551,6691,860,212,648,1252,1269
8600000US91108,ZCTA5 91108,11225,5379,1657,3465,3312,153,11,142,142,115,5846,1321,3661,3294,367,11,356,512,352
8600000US91201,ZCTA5 91201,20001,9301,3513,5054,4445,609,215,394,191,543,10700,3485,5178,4515,663,115,548,1298,739
8600000US91202,ZCTA5 91202,20237,9206,3282,5222,4782,440,116,324,337,365,11031,3267,5495,4728,767,204,563,1275,994
8600000US91203,ZCTA5 91203,13063,6044,2325,3090,2794,296,112,184,127,502,7019,2290,3471,2812,659,164,495,684,574
8600000US91204,ZCTA5 91204,15814,7625,3406,3722,3258,464,113,351,148,349,8189,2769,3923,3375,548,304,244,919,578
8600000US91205,ZCTA5 91205,32666,15117,5860,7939,7248,691,233,458,307,1011,17549,5547,8090,7151,939,525,414,2243,1669
8600000US91206,ZCTA5 91206,29438,13504,5004,7351,6957,394,109,285,328,821,15934,4752,7403,6888,515,188,327,2065,1714
8600000US91207,ZCTA5 91207,9473,4383,1674,2354,2296,58,0,58,82,273,5090,1428,2531,2293,238,117,121,590,541
8600000US91208,ZCTA5 91208,13114,6063,1681,3983,3937,46,20,26,82,317,7051,1930,4003,3869,134,40,94,715,403
8600000US91210,ZCTA5 91210,393,221,76,145,145,0,0,0,0,0,172,8,155,145,10,10,0,9,0
8600000US91214,ZCTA5 91214,25011,11651,3431,7373,6956,417,87,330,256,591,13360,3743,7517,7017,500,169,331,1012,1088
8600000US91301,ZCTA5 91301,21703,10804,3446,6420,6088,332,114,218,155,783,10899,2756,6509,6097,412,195,217,589,1045
8600000US91302,ZCTA5 91302,21779,10476,3480,6195,5994,201,105,96,262,539,11303,2737,6592,5962,630,305,325,510,1464
